Date,Home,Away,Punkte Heim,Punkte Gast,Home_W
"Oct 25, 2012",Barcelona,Besiktas S.J.,72,60,1
"Oct 25, 2012",Asseco Arka Gdynia,ALBA Berlin,77,66,1
"Oct 25, 2012",Olympiacos Piraeus,Zalgiris Kaunas,61,79,0
"Oct 26, 2012",Anadolu Efes Istanbul,Cedevita Zagreb,85,66,1
"Oct 26, 2012",Chebolletta Cantù,Khimki Moscow Region,67,54,1
"Oct 26, 2012",Petrol Olimpjia,Panathinaikos Athens,67,85,0
"Oct 26, 2012",Unicaja Malaga,Ducato Siena,91,89,1
"Nov 1, 2012",Zalgiris Kaunas,EA7 Milano,92,87,1
"Nov 1, 2012",Fenerbahce BEKO,Panathinaikos Athens,73,64,1
"Nov 1, 2012",Maccabi Tel Aviv,Asseco Arka Gdynia,93,62,1
"Nov 1, 2012",Real Madrid,Chebolletta Cantù,80,66,1
"Nov 1, 2012",Unicaja Malaga,ALBA Berlin,67,62,1
"Nov 1, 2012",Vitoria,Anadolu Efes Istanbul,64,76,0
"Nov 1, 2012",Barcelona,Partizan,85,82,1
"Nov 2, 2012",Khimki Moscow Region,Petrol Olimpjia,75,65,1
"Nov 2, 2012",Besiktas S.J.,CSKA Moscow,58,85,0
"Nov 2, 2012",Olympiacos Piraeus,Cedevita Zagreb,79,77,1
"Nov 2, 2012",Brose Bamberg,Rytas Vilnius,84,78,1
"Nov 2, 2012",Ducato Siena,Elan Chalon,93,90,1
"Nov 8, 2012",CSKA Moscow,Barcelona,60,81,0
"Nov 8, 2012",Rytas Vilnius,Besiktas S.J.,67,73,0
"Nov 8, 2012",Chebolletta Cantù,Fenerbahce BEKO,82,58,1
"Nov 8, 2012",Elan Chalon,Unicaja Malaga,78,88,0
"Nov 8, 2012",ALBA Berlin,Maccabi Tel Aviv,76,78,0
"Nov 8, 2012",EA7 Milano,Olympiacos Piraeus,71,84,0
"Nov 9, 2012",Cedevita Zagreb,Vitoria,76,69,1
"Nov 9, 2012",Asseco Arka Gdynia,Ducato Siena,66,101,0
"Nov 9, 2012",Anadolu Efes Istanbul,Zalgiris Kaunas,64,77,0
"Nov 9, 2012",Panathinaikos Athens,Khimki Moscow Region,67,79,0
"Nov 9, 2012",Petrol Olimpjia,Real Madrid,76,89,0
"Nov 9, 2012",Partizan,Brose Bamberg,72,77,0
"Nov 15, 2012",Khimki Moscow Region,Fenerbahce BEKO,71,70,1
"Nov 15, 2012",Rytas Vilnius,CSKA Moscow,62,71,0
"Nov 15, 2012",Brose Bamberg,Barcelona,66,86,0
"Nov 15, 2012",Asseco Arka Gdynia,Elan Chalon,70,76,0
"Nov 15, 2012",Maccabi Tel Aviv,Unicaja Malaga,62,64,0
"Nov 15, 2012",Petrol Olimpjia,Chebolletta Cantù,81,79,1
"Nov 15, 2012",Cedevita Zagreb,Zalgiris Kaunas,108,106,1
"Nov 15, 2012",Panathinaikos Athens,Real Madrid,79,68,1
"Nov 15, 2012",ALBA Berlin,Ducato Siena,73,75,0
"Nov 15, 2012",Partizan,Besiktas S.J.,87,72,1
"Nov 16, 2012",Anadolu Efes Istanbul,EA7 Milano,77,71,1
"Nov 16, 2012",Vitoria,Olympiacos Piraeus,72,89,0
"Nov 22, 2012",CSKA Moscow,Partizan,78,61,1
"Nov 22, 2012",Fenerbahce BEKO,Petrol Olimpjia,85,68,1
"Nov 22, 2012",Elan Chalon,ALBA Berlin,82,87,0
"Nov 22, 2012",EA7 Milano,Cedevita Zagreb,75,60,1
"Nov 22, 2012",Olympiacos Piraeus,Anadolu Efes Istanbul,75,53,1
"Nov 22, 2012",Barcelona,Rytas Vilnius,90,66,1
"Nov 23, 2012",Zalgiris Kaunas,Vitoria,82,45,1
"Nov 23, 2012",Besiktas S.J.,Brose Bamberg,83,72,1
"Nov 23, 2012",Chebolletta Cantù,Panathinaikos Athens,69,71,0
"Nov 23, 2012",Ducato Siena,Maccabi Tel Aviv,89,87,1
"Nov 23, 2012",Unicaja Malaga,Asseco Arka Gdynia,63,48,1
"Nov 23, 2012",Real Madrid,Khimki Moscow Region,104,81,1
"Nov 29, 2012",Khimki Moscow Region,Chebolletta Cantù,77,53,1
"Nov 29, 2012",Cedevita Zagreb,Anadolu Efes Istanbul,73,81,0
"Nov 29, 2012",Panathinaikos Athens,Petrol Olimpjia,80,72,1
"Nov 29, 2012",ALBA Berlin,Asseco Arka Gdynia,67,64,1
"Nov 29, 2012",Brose Bamberg,CSKA Moscow,89,97,0
"Nov 29, 2012",Maccabi Tel Aviv,Elan Chalon,78,73,1
"Nov 29, 2012",Vitoria,EA7 Milano,64,62,1
"Nov 29, 2012",Partizan,Rytas Vilnius,75,74,1
"Nov 30, 2012",Zalgiris Kaunas,Olympiacos Piraeus,63,77,0
"Nov 30, 2012",Besiktas S.J.,Barcelona,48,78,0
"Nov 30, 2012",Ducato Siena,Unicaja Malaga,91,72,1
"Nov 30, 2012",Real Madrid,Fenerbahce BEKO,77,61,1
"Dec 6, 2012",CSKA Moscow,Besiktas S.J.,87,72,1
"Dec 6, 2012",Cedevita Zagreb,Olympiacos Piraeus,62,84,0
"Dec 6, 2012",Asseco Arka Gdynia,Maccabi Tel Aviv,73,89,0
"Dec 6, 2012",ALBA Berlin,Unicaja Malaga,63,74,0
"Dec 6, 2012",EA7 Milano,Zalgiris Kaunas,65,67,0
"Dec 6, 2012",Partizan,Barcelona,67,68,0
"Dec 6, 2012",Chebolletta Cantù,Real Madrid,76,70,1
"Dec 7, 2012",Rytas Vilnius,Brose Bamberg,67,62,1
"Dec 7, 2012",Anadolu Efes Istanbul,Vitoria,76,91,0
"Dec 7, 2012",Petrol Olimpjia,Khimki Moscow Region,74,72,1
"Dec 7, 2012",Elan Chalon,Ducato Siena,108,103,1
"Dec 7, 2012",Panathinaikos Athens,Fenerbahce BEKO,69,55,1
"Dec 12, 2012",Fenerbahce BEKO,Chebolletta Cantù,77,69,1
"Dec 13, 2012",Khimki Moscow Region,Panathinaikos Athens,78,77,1
"Dec 13, 2012",Real Madrid,Petrol Olimpjia,91,60,1
"Dec 13, 2012",Unicaja Malaga,Elan Chalon,86,62,1
"Dec 13, 2012",Maccabi Tel Aviv,ALBA Berlin,78,62,1
"Dec 13, 2012",Ducato Siena,Asseco Arka Gdynia,88,95,0
"Dec 13, 2012",Barcelona,CSKA Moscow,75,78,0
"Dec 13, 2012",Besiktas S.J.,Rytas Vilnius,66,65,1
"Dec 13, 2012",Brose Bamberg,Partizan,92,90,1
"Dec 14, 2012",Olympiacos Piraeus,EA7 Milano,82,81,1
"Dec 14, 2012",Vitoria,Cedevita Zagreb,97,70,1
"Dec 14, 2012",Zalgiris Kaunas,Anadolu Efes Istanbul,71,53,1
"Dec 27, 2012",ALBA Berlin,Real Madrid,63,77,0
"Dec 27, 2012",Unicaja Malaga,Brose Bamberg,85,82,1
"Dec 27, 2012",Besiktas S.J.,Khimki Moscow Region,75,80,0
"Dec 27, 2012",Vitoria,Olympiacos Piraeus,82,74,1
"Dec 27, 2012",Ducato Siena,Maccabi Tel Aviv,79,69,1
"Dec 28, 2012",CSKA Moscow,Anadolu Efes Istanbul,90,71,1
"Dec 28, 2012",Panathinaikos Athens,Zalgiris Kaunas,67,66,1
"Dec 28, 2012",Barcelona,Fenerbahce BEKO,100,78,1
"Jan 3, 2013",Brose Bamberg,Real Madrid,67,82,0
"Jan 3, 2013",Khimki Moscow Region,Barcelona,78,65,1
"Jan 3, 2013",Maccabi Tel Aviv,Vitoria,70,71,0
"Jan 3, 2013",Anadolu Efes Istanbul,Panathinaikos Athens,78,64,1
"Jan 4, 2013",Zalgiris Kaunas,Unicaja Malaga,75,63,1
"Jan 4, 2013",ALBA Berlin,CSKA Moscow,57,75,0
"Jan 4, 2013",Fenerbahce BEKO,Ducato Siena,92,98,0
"Jan 4, 2013",Olympiacos Piraeus,Besiktas S.J.,77,64,1
"Jan 10, 2013",CSKA Moscow,Brose Bamberg,90,83,1
"Jan 10, 2013",Panathinaikos Athens,Unicaja Malaga,78,73,1
"Jan 10, 2013",Vitoria,Besiktas S.J.,77,51,1
"Jan 10, 2013",Maccabi Tel Aviv,Fenerbahce BEKO,91,73,1
"Jan 11, 2013",Anadolu Efes Istanbul,ALBA Berlin,71,62,1
"Jan 11, 2013",Ducato Siena,Khimki Moscow Region,82,76,1
"Jan 11, 2013",Barcelona,Olympiacos Piraeus,76,68,1
"Jan 11, 2013",Real Madrid,Zalgiris Kaunas,75,74,1
"Jan 16, 2013",ALBA Berlin,Panathinaikos Athens,73,79,0
"Jan 17, 2013",Zalgiris Kaunas,CSKA Moscow,73,87,0
"Jan 17, 2013",Unicaja Malaga,Real Madrid,64,72,0
"Jan 17, 2013",Brose Bamberg,Anadolu Efes Istanbul,76,94,0
"Jan 17, 2013",Besiktas S.J.,Barcelona,59,73,0
"Jan 18, 2013",Fenerbahce BEKO,Vitoria,75,97,0
"Jan 18, 2013",Khimki Moscow Region,Maccabi Tel Aviv,88,67,1
"Jan 18, 2013",Olympiacos Piraeus,Ducato Siena,72,74,0
"Jan 24, 2013",ALBA Berlin,Brose Bamberg,82,63,1
"Jan 24, 2013",Vitoria,Barcelona,79,90,0
"Jan 24, 2013",Fenerbahce BEKO,Khimki Moscow Region,85,82,1
"Jan 24, 2013",Maccabi Tel Aviv,Olympiacos Piraeus,77,78,0
"Jan 25, 2013",Anadolu Efes Istanbul,Zalgiris Kaunas,56,52,1
"Jan 25, 2013",Panathinaikos Athens,Real Madrid,54,58,0
"Jan 25, 2013",CSKA Moscow,Unicaja Malaga,81,94,0
"Jan 25, 2013",Ducato Siena,Besiktas S.J.,63,57,1
"Jan 31, 2013",Zalgiris Kaunas,ALBA Berlin,92,56,1
"Jan 31, 2013",Besiktas S.J.,Maccabi Tel Aviv,55,77,0
"Jan 31, 2013",Real Madrid,CSKA Moscow,86,78,1
"Jan 31, 2013",Barcelona,Ducato Siena,85,66,1
"Jan 31, 2013",Olympiacos Piraeus,Fenerbahce BEKO,82,71,1
"Feb 1, 2013",Panathinaikos Athens,Brose Bamberg,76,73,1
"Feb 1, 2013",Unicaja Malaga,Anadolu Efes Istanbul,73,78,0
"Feb 1, 2013",Vitoria,Khimki Moscow Region,71,83,0
"Feb 14, 2013",ALBA Berlin,Unicaja Malaga,65,67,0
"Feb 14, 2013",CSKA Moscow,Panathinaikos Athens,86,69,1
"Feb 14, 2013",Brose Bamberg,Zalgiris Kaunas,87,88,0
"Feb 14, 2013",Anadolu Efes Istanbul,Real Madrid,74,72,1
"Feb 14, 2013",Maccabi Tel Aviv,Barcelona,77,82,0
"Feb 15, 2013",Khimki Moscow Region,Olympiacos Piraeus,82,87,0
"Feb 15, 2013",Ducato Siena,Vitoria,85,74,1
"Feb 15, 2013",Fenerbahce BEKO,Besiktas S.J.,78,72,1
"Feb 21, 2013",Fenerbahce BEKO,Barcelona,60,99,0
"Feb 21, 2013",Zalgiris Kaunas,Panathinaikos Athens,73,78,0
"Feb 21, 2013",Brose Bamberg,Unicaja Malaga,65,68,0
"Feb 21, 2013",Maccabi Tel Aviv,Ducato Siena,92,61,1
"Feb 22, 2013",Anadolu Efes Istanbul,CSKA Moscow,63,60,1
"Feb 22, 2013",Real Madrid,ALBA Berlin,77,72,1
"Feb 22, 2013",Khimki Moscow Region,Besiktas S.J.,87,56,1
"Feb 22, 2013",Olympiacos Piraeus,Vitoria,82,74,1
"Feb 28, 2013",Besiktas S.J.,Olympiacos Piraeus,60,79,0
"Feb 28, 2013",Real Madrid,Brose Bamberg,76,73,1
"Feb 28, 2013",Barcelona,Khimki Moscow Region,71,69,1
"Feb 28, 2013",Vitoria,Maccabi Tel Aviv,62,66,0
"Feb 28, 2013",Ducato Siena,Fenerbahce BEKO,87,69,1
"Mar 1, 2013",Unicaja Malaga,Zalgiris Kaunas,67,83,0
"Mar 1, 2013",Panathinaikos Athens,Anadolu Efes Istanbul,75,62,1
"Mar 1, 2013",CSKA Moscow,ALBA Berlin,80,65,1
"Mar 6, 2013",Brose Bamberg,CSKA Moscow,58,78,0
"Mar 6, 2013",ALBA Berlin,Anadolu Efes Istanbul,86,91,0
"Mar 7, 2013",Zalgiris Kaunas,Real Madrid,104,105,0
"Mar 7, 2013",Fenerbahce BEKO,Maccabi Tel Aviv,85,94,0
"Mar 7, 2013",Olympiacos Piraeus,Barcelona,77,90,0
"Mar 8, 2013",Unicaja Malaga,Panathinaikos Athens,66,60,1
"Mar 8, 2013",Besiktas S.J.,Vitoria,73,83,0
"Mar 8, 2013",Khimki Moscow Region,Ducato Siena,78,71,1
"Mar 14, 2013",Anadolu Efes Istanbul,Brose Bamberg,89,86,1
"Mar 14, 2013",Vitoria,Fenerbahce BEKO,87,67,1
"Mar 14, 2013",Maccabi Tel Aviv,Khimki Moscow Region,80,79,1
"Mar 14, 2013",Ducato Siena,Olympiacos Piraeus,67,68,0
"Mar 15, 2013",CSKA Moscow,Zalgiris Kaunas,70,61,1
"Mar 15, 2013",Real Madrid,Unicaja Malaga,74,77,0
"Mar 15, 2013",Panathinaikos Athens,ALBA Berlin,82,58,1
"Mar 15, 2013",Barcelona,Besiktas S.J.,86,61,1
"Mar 20, 2013",Brose Bamberg,ALBA Berlin,72,75,0
"Mar 21, 2013",Zalgiris Kaunas,Anadolu Efes Istanbul,79,71,1
"Mar 21, 2013",Real Madrid,Panathinaikos Athens,73,74,0
"Mar 21, 2013",Unicaja Malaga,CSKA Moscow,66,70,0
"Mar 21, 2013",Barcelona,Vitoria,83,74,1
"Mar 22, 2013",Besiktas S.J.,Ducato Siena,72,70,1
"Mar 22, 2013",Khimki Moscow Region,Fenerbahce BEKO,99,76,1
"Mar 22, 2013",Olympiacos Piraeus,Maccabi Tel Aviv,67,73,0
"Mar 28, 2013",Brose Bamberg,Panathinaikos Athens,60,82,0
"Mar 28, 2013",CSKA Moscow,Real Madrid,81,72,1
"Mar 28, 2013",Anadolu Efes Istanbul,Unicaja Malaga,64,70,0
"Mar 28, 2013",Maccabi Tel Aviv,Besiktas S.J.,101,58,1
"Mar 29, 2013",ALBA Berlin,Zalgiris Kaunas,77,55,1
"Mar 29, 2013",Khimki Moscow Region,Vitoria,82,86,0
"Mar 29, 2013",Ducato Siena,Barcelona,69,77,0
"Mar 29, 2013",Fenerbahce BEKO,Olympiacos Piraeus,73,78,0
"Apr 4, 2013",Unicaja Malaga,ALBA Berlin,55,68,0
"Apr 4, 2013",Panathinaikos Athens,CSKA Moscow,63,69,0
"Apr 4, 2013",Zalgiris Kaunas,Brose Bamberg,90,81,1
"Apr 4, 2013",Real Madrid,Anadolu Efes Istanbul,86,66,1
"Apr 4, 2013",Barcelona,Maccabi Tel Aviv,74,71,1
"Apr 4, 2013",Vitoria,Ducato Siena,76,64,1
"Apr 4, 2013",Olympiacos Piraeus,Khimki Moscow Region,79,70,1
"Apr 5, 2013",Besiktas S.J.,Fenerbahce BEKO,80,73,1
"Apr 8, 2013",Barcelona,Panathinaikos Athens,72,70,1
"Apr 10, 2013",CSKA Moscow,Vitoria,89,78,1
"Apr 10, 2013",Olympiacos Piraeus,Anadolu Efes Istanbul,67,62,1
"Apr 10, 2013",Real Madrid,Maccabi Tel Aviv,79,53,1
"Apr 11, 2013",Barcelona,Panathinaikos Athens,65,66,0
"Apr 12, 2013",CSKA Moscow,Vitoria,90,68,1
"Apr 12, 2013",Real Madrid,Maccabi Tel Aviv,75,63,1
"Apr 12, 2013",Olympiacos Piraeus,Anadolu Efes Istanbul,71,53,1
"Apr 16, 2013",Panathinaikos Athens,Barcelona,65,63,1
"Apr 16, 2013",Maccabi Tel Aviv,Real Madrid,57,69,0
"Apr 16, 2013",Vitoria,CSKA Moscow,93,72,1
"Apr 17, 2013",Anadolu Efes Istanbul,Olympiacos Piraeus,83,72,1
"Apr 18, 2013",Panathinaikos Athens,Barcelona,60,70,0
"Apr 19, 2013",Vitoria,CSKA Moscow,85,94,0
"Apr 19, 2013",Anadolu Efes Istanbul,Olympiacos Piraeus,74,73,1
"Apr 25, 2013",Barcelona,Panathinaikos Athens,64,53,1
"Apr 26, 2013",Olympiacos Piraeus,Anadolu Efes Istanbul,82,72,1
"May 10, 2013",CSKA Moscow,Olympiacos Piraeus,52,69,0
"May 10, 2013",Barcelona,Real Madrid,67,74,0
"May 12, 2013",CSKA Moscow,Barcelona,74,73,1
"May 12, 2013",Olympiacos Piraeus,Real Madrid,100,88,1
