Date,Home,Away,Punkte Heim,Punkte Gast,Home_W
"Jan 25, 2022",LDLC ASVEL,FC Bayern München,68,77,0
"Jan 27, 2022",Zenit St. Petersburg,Anadolu Efes Istanbul,76,67,1
"Jan 27, 2022",Olympiacos Piraeus,Crvena Zvezda Belgrade,72,76,0
"Jan 27, 2022",FC Barcelona,LDLC ASVEL,84,71,1
"Jan 28, 2022",UNICS Kazan,CSKA Moscow,75,86,0
"Jan 28, 2022",AS Monaco,Real Madrid,84,90,0
"Jan 28, 2022",Panathinaikos Athens,Baskonia,75,63,1
"Jan 28, 2022",AX Milano,Zalgiris Kaunas,65,58,1
"Jan 28, 2022",FC Bayern München,ALBA Berlin,62,56,1
"Feb 1, 2022",Fenerbahce BEKO,LDLC ASVEL,85,76,1
"Feb 1, 2022",Crvena Zvezda Belgrade,AX Milano,57,63,0
"Feb 1, 2022",Zalgiris Kaunas,Maccabi Tel Aviv,78,94,0
"Feb 1, 2022",Panathinaikos Athens,AS Monaco,83,91,0
"Feb 1, 2022",Baskonia,Zenit St. Petersburg,82,90,0
"Feb 1, 2022",FC Barcelona,FC Bayern München,71,66,1
"Feb 2, 2022",CSKA Moscow,Anadolu Efes Istanbul,97,99,0
"Feb 2, 2022",ALBA Berlin,UNICS Kazan,81,53,1
"Feb 2, 2022",Real Madrid,Olympiacos Piraeus,75,67,1
"Feb 3, 2022",Crvena Zvezda Belgrade,AS Monaco,80,91,0
"Feb 3, 2022",AX Milano,Fenerbahce BEKO,60,71,0
"Feb 3, 2022",FC Bayern München,Maccabi Tel Aviv,70,52,1
"Feb 3, 2022",FC Barcelona,Panathinaikos Athens,86,60,1
"Feb 4, 2022",CSKA Moscow,ALBA Berlin,91,72,1
"Feb 4, 2022",Anadolu Efes Istanbul,LDLC ASVEL,78,72,1
"Feb 4, 2022",Zalgiris Kaunas,UNICS Kazan,67,76,0
"Feb 4, 2022",Baskonia,Olympiacos Piraeus,62,72,0
"Feb 4, 2022",Real Madrid,Zenit St. Petersburg,85,64,1
"Feb 8, 2022",Fenerbahce BEKO,Real Madrid,66,51,1
"Feb 8, 2022",Zalgiris Kaunas,AX Milano,70,74,0
"Feb 10, 2022",AS Monaco,Zalgiris Kaunas,82,83,0
"Feb 10, 2022",ALBA Berlin,Zenit St. Petersburg,76,67,1
"Feb 10, 2022",Olympiacos Piraeus,Anadolu Efes Istanbul,87,85,1
"Feb 10, 2022",Maccabi Tel Aviv,CSKA Moscow,84,75,1
"Feb 10, 2022",AX Milano,Baskonia,89,78,1
"Feb 11, 2022",UNICS Kazan,Crvena Zvezda Belgrade,77,84,0
"Feb 11, 2022",LDLC ASVEL,Panathinaikos Athens,63,76,0
"Feb 11, 2022",Real Madrid,FC Barcelona,68,86,0
"Feb 22, 2022",AS Monaco,UNICS Kazan,79,76,1
"Feb 24, 2022",Anadolu Efes Istanbul,Maccabi Tel Aviv,109,77,1
"Feb 24, 2022",Zalgiris Kaunas,Real Madrid,68,47,1
"Feb 24, 2022",Olympiacos Piraeus,AX Milano,67,58,1
"Feb 24, 2022",LDLC ASVEL,ALBA Berlin,80,82,0
"Feb 25, 2022",AS Monaco,Fenerbahce BEKO,92,78,1
"Feb 25, 2022",Panathinaikos Athens,Crvena Zvezda Belgrade,79,73,1
"Feb 27, 2022",Crvena Zvezda Belgrade,Fenerbahce BEKO,74,69,1
"Mar 1, 2022",Panathinaikos Athens,Zalgiris Kaunas,83,96,0
"Mar 1, 2022",Maccabi Tel Aviv,Baskonia,94,93,1
"Mar 3, 2022",Anadolu Efes Istanbul,Fenerbahce BEKO,84,79,1
"Mar 3, 2022",Crvena Zvezda Belgrade,Baskonia,86,83,1
"Mar 3, 2022",ALBA Berlin,Zalgiris Kaunas,82,74,1
"Mar 3, 2022",FC Barcelona,AS Monaco,88,83,1
"Mar 4, 2022",Panathinaikos Athens,AX Milano,75,76,0
"Mar 4, 2022",FC Bayern München,Olympiacos Piraeus,88,98,0
"Mar 8, 2022",Crvena Zvezda Belgrade,Real Madrid,65,62,1
"Mar 8, 2022",Baskonia,Anadolu Efes Istanbul,87,74,1
"Mar 10, 2022",Crvena Zvezda Belgrade,Maccabi Tel Aviv,84,77,1
"Mar 10, 2022",LDLC ASVEL,Baskonia,69,72,0
"Mar 10, 2022",ALBA Berlin,Olympiacos Piraeus,90,75,1
"Mar 10, 2022",Real Madrid,AX Milano,92,88,1
"Mar 11, 2022",Zalgiris Kaunas,FC Barcelona,91,84,1
"Mar 11, 2022",AS Monaco,Anadolu Efes Istanbul,102,80,1
"Mar 15, 2022",Zalgiris Kaunas,Olympiacos Piraeus,73,84,0
"Mar 17, 2022",Zalgiris Kaunas,Anadolu Efes Istanbul,71,85,0
"Mar 17, 2022",Olympiacos Piraeus,Panathinaikos Athens,101,73,1
"Mar 17, 2022",Real Madrid,LDLC ASVEL,70,58,1
"Mar 18, 2022",Baskonia,ALBA Berlin,85,68,1
"Mar 18, 2022",FC Barcelona,Crvena Zvezda Belgrade,82,70,1
"Mar 22, 2022",Anadolu Efes Istanbul,Real Madrid,93,90,1
"Mar 22, 2022",ALBA Berlin,FC Barcelona,79,95,0
"Mar 22, 2022",Panathinaikos Athens,FC Bayern München,80,67,1
"Mar 22, 2022",Maccabi Tel Aviv,AX Milano,75,58,1
"Mar 23, 2022",Zalgiris Kaunas,LDLC ASVEL,68,72,0
"Mar 23, 2022",Baskonia,Fenerbahce BEKO,77,62,1
"Mar 23, 2022",AS Monaco,Olympiacos Piraeus,92,72,1
"Mar 24, 2022",Anadolu Efes Istanbul,AX Milano,77,83,0
"Mar 24, 2022",Maccabi Tel Aviv,Real Madrid,75,74,1
"Mar 25, 2022",AS Monaco,Baskonia,78,68,1
"Mar 25, 2022",LDLC ASVEL,Olympiacos Piraeus,80,94,0
"Mar 25, 2022",ALBA Berlin,Crvena Zvezda Belgrade,74,70,1
"Mar 25, 2022",FC Barcelona,Fenerbahce BEKO,88,67,1
"Mar 29, 2022",Panathinaikos Athens,Maccabi Tel Aviv,83,95,0
"Mar 29, 2022",Fenerbahce BEKO,ALBA Berlin,57,66,0
"Mar 29, 2022",AX Milano,FC Bayern München,84,77,1
"Mar 31, 2022",Panathinaikos Athens,Real Madrid,87,86,1
"Mar 31, 2022",Maccabi Tel Aviv,LDLC ASVEL,94,73,1
"Mar 31, 2022",AX Milano,AS Monaco,63,72,0
"Apr 1, 2022",Anadolu Efes Istanbul,ALBA Berlin,87,77,1
"Apr 1, 2022",Olympiacos Piraeus,FC Barcelona,73,66,1
"Apr 1, 2022",FC Bayern München,Crvena Zvezda Belgrade,82,57,1
"Apr 1, 2022",Baskonia,Zalgiris Kaunas,96,79,1
"Apr 3, 2022",Zalgiris Kaunas,Crvena Zvezda Belgrade,103,98,1
"Apr 4, 2022",Fenerbahce BEKO,FC Bayern München,81,76,1
"Apr 6, 2022",Anadolu Efes Istanbul,FC Bayern München,81,76,1
"Apr 6, 2022",ALBA Berlin,Panathinaikos Athens,87,78,1
"Apr 7, 2022",FC Barcelona,Maccabi Tel Aviv,80,104,0
"Apr 7, 2022",LDLC ASVEL,AX Milano,80,81,0
"Apr 8, 2022",Fenerbahce BEKO,Panathinaikos Athens,59,62,0
"Apr 8, 2022",Real Madrid,FC Bayern München,88,97,0
"Apr 8, 2022",Crvena Zvezda Belgrade,Anadolu Efes Istanbul,93,85,1
"Apr 8, 2022",AS Monaco,ALBA Berlin,91,74,1
"Apr 13, 2022",Maccabi Tel Aviv,Fenerbahce BEKO,85,76,1
"Apr 19, 2022",AX Milano,Anadolu Efes Istanbul,48,64,0
"Apr 19, 2022",FC Barcelona,FC Bayern München,77,67,1
"Apr 20, 2022",Olympiacos Piraeus,AS Monaco,71,54,1
"Apr 20, 2022",Real Madrid,Maccabi Tel Aviv,84,74,1
"Apr 21, 2022",FC Barcelona,FC Bayern München,75,90,0
"Apr 21, 2022",AX Milano,Anadolu Efes Istanbul,73,66,1
"Apr 22, 2022",Olympiacos Piraeus,AS Monaco,72,96,0
"Apr 22, 2022",Real Madrid,Maccabi Tel Aviv,95,66,1
"Apr 26, 2022",Anadolu Efes Istanbul,AX Milano,77,65,1
"Apr 26, 2022",Maccabi Tel Aviv,Real Madrid,76,87,0
"Apr 27, 2022",FC Bayern München,FC Barcelona,66,75,0
"Apr 27, 2022",AS Monaco,Olympiacos Piraeus,83,87,0
"Apr 28, 2022",Anadolu Efes Istanbul,AX Milano,75,70,1
"Apr 29, 2022",FC Bayern München,FC Barcelona,59,52,1
"Apr 29, 2022",AS Monaco,Olympiacos Piraeus,78,77,1
"May 3, 2022",FC Barcelona,FC Bayern München,81,72,1
"May 4, 2022",Olympiacos Piraeus,AS Monaco,94,88,1
"May 19, 2022",Olympiacos Piraeus,Anadolu Efes Istanbul,74,77,0
"May 19, 2022",FC Barcelona,Real Madrid,83,86,0
"May 21, 2022",FC Barcelona,Olympiacos Piraeus,84,74,1
"May 21, 2022",Real Madrid,Anadolu Efes Istanbul,57,58,0
