Date,Home,Away,Punkte Heim,Punkte Gast,Home_W
"Dec 6, 2013",Vitoria,Rytas Vilnius,79,63,1
"Dec 6, 2013",Panathinaikos Athens,Crvena Zvezda Belgrade,69,63,1
"Dec 6, 2013",CSKA Moscow,Fenerbahce BEKO,74,78,0
"Dec 12, 2013",CSKA Moscow,Barcelona,79,65,1
"Dec 12, 2013",Fenerbahce BEKO,Partizan,77,79,0
"Dec 12, 2013",Olympiacos Piraeus,Ducato Siena,78,73,1
"Dec 12, 2013",Unicaja Malaga,FC Bayern München,77,72,1
"Dec 12, 2013",Galatasaray,BC Zielona Góra,76,57,1
"Dec 12, 2013",Crvena Zvezda Belgrade,Vitoria,81,65,1
"Dec 12, 2013",Maccabi Tel Aviv,Rytas Vilnius,78,71,1
"Dec 12, 2013",Zalgiris Kaunas,Anadolu Efes Istanbul,65,63,1
"Dec 13, 2013",Lokomotiv Kuban,Panathinaikos Athens,63,82,0
"Dec 13, 2013",Budivelnyk Kyiv,Nanterre,97,87,1
"Dec 13, 2013",EA7 Milano,Brose Bamberg,74,73,1
"Dec 13, 2013",Real Madrid,Strasbourg,79,66,1
"Dec 18, 2013",Nanterre,Fenerbahce BEKO,76,95,0
"Dec 19, 2013",Partizan,CSKA Moscow,62,73,0
"Dec 19, 2013",Anadolu Efes Istanbul,Real Madrid,61,86,0
"Dec 19, 2013",Ducato Siena,Unicaja Malaga,62,64,0
"Dec 19, 2013",BC Zielona Góra,Olympiacos Piraeus,80,91,0
"Dec 19, 2013",FC Bayern München,Galatasaray,88,68,1
"Dec 19, 2013",Panathinaikos Athens,Maccabi Tel Aviv,55,68,0
"Dec 19, 2013",Rytas Vilnius,Crvena Zvezda Belgrade,75,99,0
"Dec 19, 2013",Brose Bamberg,Zalgiris Kaunas,80,84,0
"Dec 19, 2013",Barcelona,Budivelnyk Kyiv,96,77,1
"Dec 20, 2013",Vitoria,Lokomotiv Kuban,84,71,1
"Dec 20, 2013",Strasbourg,EA7 Milano,76,67,1
"Jan 2, 2014",Unicaja Malaga,Vitoria,79,93,0
"Jan 2, 2014",Galatasaray,Maccabi Tel Aviv,84,90,0
"Jan 2, 2014",Partizan,Real Madrid,64,80,0
"Jan 2, 2014",Panathinaikos Athens,EA7 Milano,73,57,1
"Jan 2, 2014",Barcelona,Anadolu Efes Istanbul,84,65,1
"Jan 3, 2014",Lokomotiv Kuban,CSKA Moscow,77,84,0
"Jan 3, 2014",Zalgiris Kaunas,FC Bayern München,66,84,0
"Jan 3, 2014",Olympiacos Piraeus,Fenerbahce BEKO,95,82,1
"Jan 8, 2014",Fenerbahce BEKO,Barcelona,73,76,0
"Jan 8, 2014",Anadolu Efes Istanbul,Unicaja Malaga,72,74,0
"Jan 8, 2014",Vitoria,Panathinaikos Athens,64,72,0
"Jan 8, 2014",FC Bayern München,Partizan,71,65,1
"Jan 9, 2014",Maccabi Tel Aviv,Lokomotiv Kuban,85,75,1
"Jan 9, 2014",EA7 Milano,Olympiacos Piraeus,81,51,1
"Jan 10, 2014",CSKA Moscow,Zalgiris Kaunas,77,62,1
"Jan 10, 2014",Real Madrid,Galatasaray,89,84,1
"Jan 14, 2014",Olympiacos Piraeus,Barcelona,72,81,0
"Jan 14, 2014",Unicaja Malaga,Fenerbahce BEKO,89,75,1
"Jan 14, 2014",Panathinaikos Athens,Anadolu Efes Istanbul,78,64,1
"Jan 14, 2014",Real Madrid,FC Bayern München,111,87,1
"Jan 14, 2014",Partizan,CSKA Moscow,73,72,1
"Jan 16, 2014",Zalgiris Kaunas,Maccabi Tel Aviv,78,87,0
"Jan 16, 2014",Galatasaray,Lokomotiv Kuban,62,63,0
"Jan 17, 2014",EA7 Milano,Vitoria,83,76,1
"Jan 22, 2014",Fenerbahce BEKO,Panathinaikos Athens,77,72,1
"Jan 22, 2014",Barcelona,Unicaja Malaga,83,79,1
"Jan 22, 2014",Vitoria,Olympiacos Piraeus,70,89,0
"Jan 22, 2014",CSKA Moscow,Real Madrid,85,71,1
"Jan 22, 2014",Maccabi Tel Aviv,Partizan,88,67,1
"Jan 22, 2014",FC Bayern München,Galatasaray,66,72,0
"Jan 24, 2014",Lokomotiv Kuban,Zalgiris Kaunas,80,75,1
"Jan 24, 2014",Anadolu Efes Istanbul,EA7 Milano,61,60,1
"Jan 29, 2014",Olympiacos Piraeus,Unicaja Malaga,73,55,1
"Jan 29, 2014",Panathinaikos Athens,Barcelona,56,63,0
"Jan 29, 2014",Vitoria,Anadolu Efes Istanbul,66,72,0
"Jan 29, 2014",FC Bayern München,CSKA Moscow,61,86,0
"Jan 29, 2014",Real Madrid,Maccabi Tel Aviv,74,68,1
"Jan 30, 2014",EA7 Milano,Fenerbahce BEKO,90,85,1
"Jan 31, 2014",Galatasaray,Zalgiris Kaunas,90,83,1
"Jan 31, 2014",Partizan,Lokomotiv Kuban,81,87,0
"Feb 12, 2014",Olympiacos Piraeus,Anadolu Efes Istanbul,78,60,1
"Feb 12, 2014",Fenerbahce BEKO,Vitoria,98,64,1
"Feb 12, 2014",Unicaja Malaga,Panathinaikos Athens,87,71,1
"Feb 12, 2014",Maccabi Tel Aviv,FC Bayern München,66,64,1
"Feb 13, 2014",Lokomotiv Kuban,Real Madrid,74,78,0
"Feb 13, 2014",Zalgiris Kaunas,Partizan,89,77,1
"Feb 13, 2014",Galatasaray,CSKA Moscow,71,74,0
"Feb 14, 2014",Barcelona,EA7 Milano,80,70,1
"Feb 20, 2014",Vitoria,Barcelona,68,80,0
"Feb 20, 2014",Panathinaikos Athens,Olympiacos Piraeus,66,62,1
"Feb 20, 2014",Partizan,Galatasaray,70,78,0
"Feb 20, 2014",EA7 Milano,Unicaja Malaga,70,59,1
"Feb 21, 2014",CSKA Moscow,Maccabi Tel Aviv,100,65,1
"Feb 21, 2014",Anadolu Efes Istanbul,Fenerbahce BEKO,63,71,0
"Feb 21, 2014",FC Bayern München,Lokomotiv Kuban,82,79,1
"Feb 21, 2014",Real Madrid,Zalgiris Kaunas,108,72,1
"Feb 26, 2014",Vitoria,Unicaja Malaga,71,81,0
"Feb 27, 2014",Anadolu Efes Istanbul,Barcelona,84,89,0
"Feb 27, 2014",Fenerbahce BEKO,Olympiacos Piraeus,78,74,1
"Feb 27, 2014",Maccabi Tel Aviv,Galatasaray,97,81,1
"Feb 27, 2014",Real Madrid,Partizan,80,57,1
"Feb 27, 2014",EA7 Milano,Panathinaikos Athens,77,75,1
"Feb 28, 2014",CSKA Moscow,Lokomotiv Kuban,94,93,1
"Feb 28, 2014",FC Bayern München,Zalgiris Kaunas,79,73,1
"Mar 6, 2014",Zalgiris Kaunas,CSKA Moscow,86,88,0
"Mar 6, 2014",Barcelona,Fenerbahce BEKO,93,73,1
"Mar 6, 2014",Olympiacos Piraeus,EA7 Milano,86,88,0
"Mar 6, 2014",Partizan,FC Bayern München,70,55,1
"Mar 7, 2014",Lokomotiv Kuban,Maccabi Tel Aviv,78,76,1
"Mar 7, 2014",Unicaja Malaga,Anadolu Efes Istanbul,83,75,1
"Mar 7, 2014",Panathinaikos Athens,Vitoria,61,68,0
"Mar 7, 2014",Galatasaray,Real Madrid,74,85,0
"Mar 13, 2014",Fenerbahce BEKO,Unicaja Malaga,69,67,1
"Mar 13, 2014",FC Bayern München,Real Madrid,85,83,1
"Mar 13, 2014",CSKA Moscow,Partizan,84,52,1
"Mar 13, 2014",Maccabi Tel Aviv,Zalgiris Kaunas,77,67,1
"Mar 13, 2014",Vitoria,EA7 Milano,65,83,0
"Mar 14, 2014",Lokomotiv Kuban,Galatasaray,66,67,0
"Mar 14, 2014",Barcelona,Olympiacos Piraeus,70,58,1
"Mar 14, 2014",Anadolu Efes Istanbul,Panathinaikos Athens,60,65,0
"Mar 19, 2014",Panathinaikos Athens,Fenerbahce BEKO,76,67,1
"Mar 19, 2014",Unicaja Malaga,Barcelona,61,77,0
"Mar 19, 2014",Olympiacos Piraeus,Vitoria,89,59,1
"Mar 19, 2014",Real Madrid,CSKA Moscow,93,79,1
"Mar 19, 2014",Partizan,Maccabi Tel Aviv,72,70,1
"Mar 19, 2014",Galatasaray,FC Bayern München,76,69,1
"Mar 20, 2014",Zalgiris Kaunas,Lokomotiv Kuban,85,86,0
"Mar 21, 2014",EA7 Milano,Anadolu Efes Istanbul,76,69,1
"Mar 25, 2014",Unicaja Malaga,Olympiacos Piraeus,63,80,0
"Mar 26, 2014",Barcelona,Panathinaikos Athens,84,62,1
"Mar 26, 2014",Anadolu Efes Istanbul,Vitoria,79,105,0
"Mar 26, 2014",CSKA Moscow,FC Bayern München,77,70,1
"Mar 26, 2014",Maccabi Tel Aviv,Real Madrid,76,77,0
"Mar 27, 2014",Zalgiris Kaunas,Galatasaray,72,84,0
"Mar 28, 2014",Lokomotiv Kuban,Partizan,84,73,1
"Mar 28, 2014",Fenerbahce BEKO,EA7 Milano,73,82,0
"Apr 2, 2014",EA7 Milano,Barcelona,91,63,1
"Apr 3, 2014",Vitoria,Fenerbahce BEKO,95,73,1
"Apr 3, 2014",Panathinaikos Athens,Unicaja Malaga,69,60,1
"Apr 3, 2014",FC Bayern München,Maccabi Tel Aviv,92,94,0
"Apr 4, 2014",Anadolu Efes Istanbul,Olympiacos Piraeus,78,83,0
"Apr 4, 2014",CSKA Moscow,Galatasaray,86,85,1
"Apr 4, 2014",Real Madrid,Lokomotiv Kuban,81,55,1
"Apr 4, 2014",Partizan,Zalgiris Kaunas,77,67,1
"Apr 10, 2014",Lokomotiv Kuban,FC Bayern München,84,75,1
"Apr 10, 2014",Barcelona,Vitoria,86,97,0
"Apr 10, 2014",Olympiacos Piraeus,Panathinaikos Athens,68,65,1
"Apr 10, 2014",Fenerbahce BEKO,Anadolu Efes Istanbul,84,65,1
"Apr 10, 2014",Maccabi Tel Aviv,CSKA Moscow,76,81,0
"Apr 11, 2014",Zalgiris Kaunas,Real Madrid,87,80,1
"Apr 11, 2014",Galatasaray,Partizan,64,55,1
"Apr 11, 2014",Unicaja Malaga,EA7 Milano,95,85,1
"Apr 15, 2014",Barcelona,Galatasaray,88,61,1
"Apr 15, 2014",Real Madrid,Olympiacos Piraeus,88,71,1
"Apr 16, 2014",CSKA Moscow,Panathinaikos Athens,77,74,1
"Apr 16, 2014",EA7 Milano,Maccabi Tel Aviv,99,101,0
"Apr 17, 2014",Barcelona,Galatasaray,84,63,1
"Apr 17, 2014",Real Madrid,Olympiacos Piraeus,82,77,1
"Apr 18, 2014",CSKA Moscow,Panathinaikos Athens,77,51,1
"Apr 18, 2014",EA7 Milano,Maccabi Tel Aviv,91,77,1
"Apr 20, 2014",Galatasaray,Barcelona,75,78,0
"Apr 21, 2014",Olympiacos Piraeus,Real Madrid,78,76,1
"Apr 21, 2014",Panathinaikos Athens,CSKA Moscow,65,59,1
"Apr 21, 2014",Maccabi Tel Aviv,EA7 Milano,75,63,1
"Apr 23, 2014",Olympiacos Piraeus,Real Madrid,71,62,1
"Apr 23, 2014",Maccabi Tel Aviv,EA7 Milano,86,66,1
"Apr 23, 2014",Panathinaikos Athens,CSKA Moscow,73,72,1
"Apr 25, 2014",Real Madrid,Olympiacos Piraeus,83,69,1
"Apr 25, 2014",CSKA Moscow,Panathinaikos Athens,74,44,1
"May 16, 2014",CSKA Moscow,Maccabi Tel Aviv,67,68,0
"May 16, 2014",Barcelona,Real Madrid,62,100,0
"May 18, 2014",Barcelona,CSKA Moscow,93,78,1
"May 18, 2014",Real Madrid,Maccabi Tel Aviv,86,98,0
