Date,Home,Away,Punkte Heim,Punkte Gast,Home_W
"Dec 8, 2010",Armani Jeans Milano,Anadolu Efes Istanbul,84,70,1
"Dec 9, 2010",Panathinaikos Athens,Petrol Olimpjia,95,88,1
"Dec 9, 2010",Rytas Vilnius,Cholet,92,80,1
"Dec 9, 2010",Fenerbahce BEKO,Barcelona,69,75,0
"Dec 9, 2010",Vitoria,Khimki Moscow Region,89,81,1
"Dec 9, 2010",Asseco Arka Gdynia,Zalgiris Kaunas,69,72,0
"Dec 9, 2010",Real Madrid,Calze Pompea Roma,72,50,1
"Dec 9, 2010",Unicaja Malaga,Olympiacos Piraeus,76,74,1
"Dec 9, 2010",Maccabi Tel Aviv,Partizan,76,62,1
"Dec 13, 2010",Spirou Basket,Olympiacos Piraeus,67,80,0
"Dec 15, 2010",Anadolu Efes Istanbul,Panathinaikos Athens,79,78,1
"Dec 15, 2010",Zalgiris Kaunas,Vitoria,89,95,0
"Dec 15, 2010",Brose Bamberg,Real Madrid,82,75,1
"Dec 15, 2010",Cholet,Cibona Zagreb,81,65,1
"Dec 15, 2010",Partizan,Asseco Arka Gdynia,61,59,1
"Dec 15, 2010",Petrol Olimpjia,CSKA Moscow,81,72,1
"Dec 15, 2010",Calze Pompea Roma,Unicaja Malaga,81,75,1
"Dec 16, 2010",Ducato Siena,Fenerbahce BEKO,94,65,1
"Dec 16, 2010",Maccabi Tel Aviv,Khimki Moscow Region,80,76,1
"Dec 16, 2010",Armani Jeans Milano,Power Electronics Valencia,60,75,0
"Dec 16, 2010",Rytas Vilnius,Barcelona,88,87,1
"Dec 22, 2010",Panathinaikos Athens,Armani Jeans Milano,93,62,1
"Dec 22, 2010",Vitoria,Partizan,87,71,1
"Dec 22, 2010",Khimki Moscow Region,Zalgiris Kaunas,93,89,1
"Dec 22, 2010",Asseco Arka Gdynia,Maccabi Tel Aviv,72,83,0
"Dec 22, 2010",Real Madrid,Spirou Basket,94,45,1
"Dec 22, 2010",Unicaja Malaga,Brose Bamberg,70,72,0
"Dec 22, 2010",Cibona Zagreb,Rytas Vilnius,77,94,0
"Dec 22, 2010",Fenerbahce BEKO,Cholet,93,61,1
"Dec 22, 2010",Power Electronics Valencia,Petrol Olimpjia,78,77,1
"Dec 22, 2010",CSKA Moscow,Anadolu Efes Istanbul,78,69,1
"Dec 23, 2010",Olympiacos Piraeus,Calze Pompea Roma,89,82,1
"Dec 23, 2010",Barcelona,Ducato Siena,73,72,1
"Jan 19, 2011",Rytas Vilnius,Panathinaikos Athens,59,80,0
"Jan 20, 2011",Unicaja Malaga,Vitoria,71,76,0
"Jan 20, 2011",Barcelona,Maccabi Tel Aviv,81,71,1
"Jan 20, 2011",Calze Pompea Roma,Petrol Olimpjia,63,64,0
"Jan 20, 2011",Anadolu Efes Istanbul,Ducato Siena,60,58,1
"Jan 20, 2011",Real Madrid,Partizan,78,58,1
"Jan 20, 2011",Power Electronics Valencia,Zalgiris Kaunas,73,59,1
"Jan 20, 2011",Olympiacos Piraeus,Fenerbahce BEKO,70,84,0
"Jan 26, 2011",Vitoria,Rytas Vilnius,86,89,0
"Jan 26, 2011",Petrol Olimpjia,Barcelona,67,68,0
"Jan 26, 2011",Partizan,Anadolu Efes Istanbul,76,79,0
"Jan 26, 2011",Ducato Siena,Real Madrid,68,78,0
"Jan 26, 2011",Fenerbahce BEKO,Power Electronics Valencia,75,73,1
"Jan 26, 2011",Zalgiris Kaunas,Olympiacos Piraeus,64,71,0
"Jan 27, 2011",Maccabi Tel Aviv,Calze Pompea Roma,99,58,1
"Jan 27, 2011",Panathinaikos Athens,Unicaja Malaga,82,56,1
"Feb 2, 2011",Olympiacos Piraeus,Power Electronics Valencia,77,62,1
"Feb 3, 2011",Maccabi Tel Aviv,Petrol Olimpjia,104,67,1
"Feb 3, 2011",Partizan,Ducato Siena,58,66,0
"Feb 3, 2011",Fenerbahce BEKO,Zalgiris Kaunas,80,72,1
"Feb 3, 2011",Vitoria,Panathinaikos Athens,77,70,1
"Feb 3, 2011",Real Madrid,Anadolu Efes Istanbul,89,86,1
"Feb 3, 2011",Barcelona,Calze Pompea Roma,80,56,1
"Feb 3, 2011",Unicaja Malaga,Rytas Vilnius,98,91,1
"Feb 17, 2011",Panathinaikos Athens,Vitoria,76,74,1
"Feb 17, 2011",Rytas Vilnius,Unicaja Malaga,70,65,1
"Feb 17, 2011",Petrol Olimpjia,Maccabi Tel Aviv,62,83,0
"Feb 17, 2011",Calze Pompea Roma,Barcelona,65,74,0
"Feb 17, 2011",Anadolu Efes Istanbul,Real Madrid,60,77,0
"Feb 17, 2011",Ducato Siena,Partizan,77,74,1
"Feb 17, 2011",Zalgiris Kaunas,Fenerbahce BEKO,85,84,1
"Feb 17, 2011",Power Electronics Valencia,Olympiacos Piraeus,79,85,0
"Feb 23, 2011",Panathinaikos Athens,Rytas Vilnius,67,68,0
"Feb 23, 2011",Vitoria,Unicaja Malaga,78,63,1
"Feb 23, 2011",Maccabi Tel Aviv,Barcelona,85,92,0
"Feb 23, 2011",Petrol Olimpjia,Calze Pompea Roma,76,87,0
"Feb 23, 2011",Ducato Siena,Anadolu Efes Istanbul,88,76,1
"Feb 23, 2011",Partizan,Real Madrid,56,61,0
"Feb 23, 2011",Zalgiris Kaunas,Power Electronics Valencia,74,80,0
"Feb 24, 2011",Fenerbahce BEKO,Olympiacos Piraeus,65,80,0
"Mar 2, 2011",Rytas Vilnius,Vitoria,68,77,0
"Mar 2, 2011",Calze Pompea Roma,Maccabi Tel Aviv,82,69,1
"Mar 2, 2011",Barcelona,Petrol Olimpjia,76,58,1
"Mar 2, 2011",Anadolu Efes Istanbul,Partizan,65,67,0
"Mar 2, 2011",Real Madrid,Ducato Siena,77,95,0
"Mar 2, 2011",Power Electronics Valencia,Fenerbahce BEKO,82,68,1
"Mar 3, 2011",Olympiacos Piraeus,Zalgiris Kaunas,78,64,1
"Mar 3, 2011",Unicaja Malaga,Panathinaikos Athens,61,77,0
"Mar 22, 2011",Vitoria,Maccabi Tel Aviv,76,70,1
"Mar 22, 2011",Real Madrid,Power Electronics Valencia,71,65,1
"Mar 22, 2011",Olympiacos Piraeus,Ducato Siena,89,41,1
"Mar 22, 2011",Barcelona,Panathinaikos Athens,83,82,1
"Mar 24, 2011",Vitoria,Maccabi Tel Aviv,81,83,0
"Mar 24, 2011",Real Madrid,Power Electronics Valencia,75,81,0
"Mar 24, 2011",Olympiacos Piraeus,Ducato Siena,65,82,0
"Mar 24, 2011",Barcelona,Panathinaikos Athens,71,75,0
"Mar 29, 2011",Maccabi Tel Aviv,Vitoria,81,60,1
"Mar 29, 2011",Power Electronics Valencia,Real Madrid,66,75,0
"Mar 29, 2011",Ducato Siena,Olympiacos Piraeus,81,72,1
"Mar 29, 2011",Panathinaikos Athens,Barcelona,76,74,1
"Mar 31, 2011",Maccabi Tel Aviv,Vitoria,99,77,1
"Mar 31, 2011",Power Electronics Valencia,Real Madrid,81,72,1
"Mar 31, 2011",Panathinaikos Athens,Barcelona,78,67,1
"Mar 31, 2011",Ducato Siena,Olympiacos Piraeus,88,76,1
"Apr 7, 2011",Real Madrid,Power Electronics Valencia,66,58,1
"May 6, 2011",Panathinaikos Athens,Ducato Siena,77,69,1
"May 6, 2011",Maccabi Tel Aviv,Real Madrid,82,63,1
"May 8, 2011",Real Madrid,Ducato Siena,62,80,0
"May 8, 2011",Maccabi Tel Aviv,Panathinaikos Athens,70,78,0
