Date,Home,Away,Punkte Heim,Punkte Gast,Home_W
"Nov 17, 2005",Armani Jeans Milano,Asseco Arka Gdynia,71,92,0
"Nov 17, 2005",Brose Bamberg,Strasbourg,73,60,1
"Nov 17, 2005",Benetton Treviso,Teamsystem Bologna,94,84,1
"Nov 17, 2005",Olympiacos Piraeus,Anadolu Efes Istanbul,75,78,0
"Nov 17, 2005",Maccabi Tel Aviv,Cibona Zagreb,83,74,1
"Nov 17, 2005",Barcelona,Rytas Vilnius,91,97,0
"Nov 17, 2005",Partizan,Real Madrid,63,75,0
"Nov 23, 2005",Rytas Vilnius,Olympiacos Piraeus,78,67,1
"Nov 23, 2005",Pau-Lacq-Orthez,CSKA Moscow,55,69,0
"Nov 23, 2005",Cibona Zagreb,Armani Jeans Milano,67,60,1
"Nov 23, 2005",Unicaja Malaga,Ducato Siena,82,60,1
"Nov 23, 2005",Vitoria,AEK Athens,77,62,1
"Nov 24, 2005",Asseco Arka Gdynia,Barcelona,60,65,0
"Nov 24, 2005",Anadolu Efes Istanbul,Maccabi Tel Aviv,90,88,1
"Nov 24, 2005",Strasbourg,Petrol Olimpjia,90,82,1
"Nov 24, 2005",Teamsystem Bologna,Brose Bamberg,94,64,1
"Nov 24, 2005",Real Madrid,Trabzonspor,70,58,1
"Nov 24, 2005",Zalgiris Kaunas,Benetton Treviso,88,70,1
"Nov 24, 2005",Panathinaikos Athens,Partizan,81,62,1
"Nov 30, 2005",CSKA Moscow,Real Madrid,64,52,1
"Nov 30, 2005",Strasbourg,Teamsystem Bologna,75,78,0
"Nov 30, 2005",Benetton Treviso,Vitoria,92,96,0
"Nov 30, 2005",Olympiacos Piraeus,Asseco Arka Gdynia,70,65,1
"Nov 30, 2005",Anadolu Efes Istanbul,Rytas Vilnius,51,72,0
"Dec 1, 2005",Brose Bamberg,Zalgiris Kaunas,72,79,0
"Dec 1, 2005",Partizan,Trabzonspor,85,69,1
"Dec 1, 2005",Petrol Olimpjia,AEK Athens,81,72,1
"Dec 1, 2005",Barcelona,Cibona Zagreb,97,53,1
"Dec 1, 2005",Ducato Siena,Pau-Lacq-Orthez,77,72,1
"Dec 1, 2005",Maccabi Tel Aviv,Armani Jeans Milano,96,95,1
"Dec 1, 2005",Unicaja Malaga,Panathinaikos Athens,82,79,1
"Dec 7, 2005",Partizan,Unicaja Malaga,67,86,0
"Dec 7, 2005",Pau-Lacq-Orthez,Panathinaikos Athens,67,82,0
"Dec 7, 2005",Vitoria,Brose Bamberg,77,59,1
"Dec 7, 2005",AEK Athens,Benetton Treviso,57,83,0
"Dec 7, 2005",Trabzonspor,CSKA Moscow,49,82,0
"Dec 8, 2005",Zalgiris Kaunas,Strasbourg,72,63,1
"Dec 8, 2005",Asseco Arka Gdynia,Anadolu Efes Istanbul,75,82,0
"Dec 8, 2005",Real Madrid,Ducato Siena,65,61,1
"Dec 8, 2005",Armani Jeans Milano,Barcelona,70,58,1
"Dec 8, 2005",Petrol Olimpjia,Teamsystem Bologna,87,80,1
"Dec 8, 2005",Cibona Zagreb,Olympiacos Piraeus,74,62,1
"Dec 8, 2005",Maccabi Tel Aviv,Rytas Vilnius,86,92,0
"Dec 14, 2005",Rytas Vilnius,Asseco Arka Gdynia,82,69,1
"Dec 14, 2005",CSKA Moscow,Partizan,89,58,1
"Dec 14, 2005",Panathinaikos Athens,Real Madrid,87,71,1
"Dec 14, 2005",Anadolu Efes Istanbul,Cibona Zagreb,71,77,0
"Dec 14, 2005",Ducato Siena,Trabzonspor,70,74,0
"Dec 14, 2005",Olympiacos Piraeus,Armani Jeans Milano,89,67,1
"Dec 14, 2005",Strasbourg,Vitoria,84,76,1
"Dec 15, 2005",Teamsystem Bologna,Zalgiris Kaunas,75,64,1
"Dec 15, 2005",Benetton Treviso,Petrol Olimpjia,81,66,1
"Dec 15, 2005",Unicaja Malaga,Pau-Lacq-Orthez,81,73,1
"Dec 15, 2005",Brose Bamberg,AEK Athens,71,61,1
"Dec 15, 2005",Barcelona,Maccabi Tel Aviv,78,88,0
"Dec 21, 2005",Rytas Vilnius,Cibona Zagreb,80,52,1
"Dec 21, 2005",Unicaja Malaga,Real Madrid,71,61,1
"Dec 21, 2005",Strasbourg,AEK Athens,70,66,1
"Dec 21, 2005",Teamsystem Bologna,Vitoria,86,66,1
"Dec 21, 2005",Panathinaikos Athens,Trabzonspor,85,69,1
"Dec 22, 2005",Asseco Arka Gdynia,Maccabi Tel Aviv,59,81,0
"Dec 22, 2005",Anadolu Efes Istanbul,Armani Jeans Milano,85,57,1
"Dec 22, 2005",Olympiacos Piraeus,Barcelona,80,68,1
"Dec 22, 2005",Ducato Siena,CSKA Moscow,66,75,0
"Dec 22, 2005",Brose Bamberg,Benetton Treviso,92,85,1
"Dec 22, 2005",Pau-Lacq-Orthez,Partizan,77,69,1
"Dec 22, 2005",Zalgiris Kaunas,Petrol Olimpjia,80,79,1
"Jan 4, 2006",CSKA Moscow,Panathinaikos Athens,84,89,0
"Jan 4, 2006",Armani Jeans Milano,Rytas Vilnius,95,101,0
"Jan 4, 2006",Partizan,Ducato Siena,75,73,1
"Jan 4, 2006",Trabzonspor,Unicaja Malaga,76,83,0
"Jan 4, 2006",Real Madrid,Pau-Lacq-Orthez,79,83,0
"Jan 4, 2006",Petrol Olimpjia,Brose Bamberg,57,59,0
"Jan 5, 2006",Barcelona,Anadolu Efes Istanbul,79,74,1
"Jan 5, 2006",Maccabi Tel Aviv,Olympiacos Piraeus,101,95,1
"Jan 5, 2006",Vitoria,Zalgiris Kaunas,94,73,1
"Jan 5, 2006",Benetton Treviso,Strasbourg,83,78,1
"Jan 5, 2006",Cibona Zagreb,Asseco Arka Gdynia,71,61,1
"Jan 5, 2006",AEK Athens,Teamsystem Bologna,82,75,1
"Jan 11, 2006",Asseco Arka Gdynia,Armani Jeans Milano,73,60,1
"Jan 11, 2006",Strasbourg,Brose Bamberg,68,71,0
"Jan 11, 2006",Teamsystem Bologna,Benetton Treviso,84,65,1
"Jan 11, 2006",Anadolu Efes Istanbul,Olympiacos Piraeus,77,69,1
"Jan 11, 2006",Unicaja Malaga,CSKA Moscow,77,72,1
"Jan 11, 2006",Rytas Vilnius,Barcelona,61,71,0
"Jan 12, 2006",Real Madrid,Partizan,85,68,1
"Jan 12, 2006",Vitoria,Petrol Olimpjia,91,63,1
"Jan 12, 2006",Panathinaikos Athens,Ducato Siena,89,79,1
"Jan 12, 2006",Pau-Lacq-Orthez,Trabzonspor,85,95,0
"Jan 12, 2006",Zalgiris Kaunas,AEK Athens,87,70,1
"Jan 12, 2006",Cibona Zagreb,Maccabi Tel Aviv,66,94,0
"Jan 18, 2006",CSKA Moscow,Pau-Lacq-Orthez,97,74,1
"Jan 18, 2006",Brose Bamberg,Teamsystem Bologna,67,76,0
"Jan 18, 2006",Olympiacos Piraeus,Rytas Vilnius,65,63,1
"Jan 18, 2006",Armani Jeans Milano,Cibona Zagreb,84,64,1
"Jan 18, 2006",Trabzonspor,Real Madrid,75,79,0
"Jan 18, 2006",AEK Athens,Vitoria,60,87,0
"Jan 19, 2006",Ducato Siena,Unicaja Malaga,70,82,0
"Jan 19, 2006",Barcelona,Asseco Arka Gdynia,99,80,1
"Jan 19, 2006",Partizan,Panathinaikos Athens,93,94,0
"Jan 19, 2006",Maccabi Tel Aviv,Anadolu Efes Istanbul,88,81,1
"Jan 19, 2006",Benetton Treviso,Zalgiris Kaunas,82,76,1
"Jan 19, 2006",Petrol Olimpjia,Strasbourg,82,68,1
"Jan 25, 2006",Rytas Vilnius,Anadolu Efes Istanbul,65,74,0
"Jan 25, 2006",Asseco Arka Gdynia,Olympiacos Piraeus,79,77,1
"Jan 25, 2006",Panathinaikos Athens,Unicaja Malaga,93,95,0
"Jan 25, 2006",Pau-Lacq-Orthez,Ducato Siena,83,79,1
"Jan 25, 2006",Vitoria,Benetton Treviso,91,73,1
"Jan 26, 2006",Trabzonspor,Partizan,100,64,1
"Jan 26, 2006",Cibona Zagreb,Barcelona,57,77,0
"Jan 26, 2006",AEK Athens,Petrol Olimpjia,68,77,0
"Jan 26, 2006",Zalgiris Kaunas,Brose Bamberg,86,65,1
"Jan 26, 2006",Armani Jeans Milano,Maccabi Tel Aviv,94,71,1
"Jan 26, 2006",Real Madrid,CSKA Moscow,71,80,0
"Jan 26, 2006",Teamsystem Bologna,Strasbourg,71,47,1
"Jan 31, 2006",Brose Bamberg,Vitoria,68,73,0
"Feb 1, 2006",CSKA Moscow,Trabzonspor,74,51,1
"Feb 1, 2006",Unicaja Malaga,Partizan,83,79,1
"Feb 1, 2006",Ducato Siena,Real Madrid,77,74,1
"Feb 1, 2006",Teamsystem Bologna,Petrol Olimpjia,68,65,1
"Feb 1, 2006",Panathinaikos Athens,Pau-Lacq-Orthez,94,62,1
"Feb 1, 2006",Olympiacos Piraeus,Cibona Zagreb,99,70,1
"Feb 2, 2006",Rytas Vilnius,Maccabi Tel Aviv,88,83,1
"Feb 2, 2006",Barcelona,Armani Jeans Milano,75,77,0
"Feb 2, 2006",Strasbourg,Zalgiris Kaunas,68,73,0
"Feb 2, 2006",Benetton Treviso,AEK Athens,103,83,1
"Feb 2, 2006",Anadolu Efes Istanbul,Asseco Arka Gdynia,76,61,1
"Feb 8, 2006",Real Madrid,Panathinaikos Athens,73,90,0
"Feb 8, 2006",Pau-Lacq-Orthez,Unicaja Malaga,53,68,0
"Feb 8, 2006",Partizan,CSKA Moscow,79,92,0
"Feb 8, 2006",Trabzonspor,Ducato Siena,74,71,1
"Feb 9, 2006",Vitoria,Strasbourg,80,54,1
"Feb 9, 2006",Petrol Olimpjia,Benetton Treviso,95,77,1
"Feb 9, 2006",Cibona Zagreb,Anadolu Efes Istanbul,60,49,1
"Feb 9, 2006",Asseco Arka Gdynia,Rytas Vilnius,75,73,1
"Feb 9, 2006",AEK Athens,Brose Bamberg,51,65,0
"Feb 9, 2006",Armani Jeans Milano,Olympiacos Piraeus,75,84,0
"Feb 9, 2006",Zalgiris Kaunas,Teamsystem Bologna,81,86,0
"Feb 9, 2006",Maccabi Tel Aviv,Barcelona,88,72,1
"Feb 22, 2006",Rytas Vilnius,CSKA Moscow,48,66,0
"Feb 22, 2006",Anadolu Efes Istanbul,Benetton Treviso,80,68,1
"Feb 22, 2006",Olympiacos Piraeus,Unicaja Malaga,87,84,1
"Feb 23, 2006",Cibona Zagreb,Panathinaikos Athens,72,70,1
"Feb 23, 2006",Real Madrid,Maccabi Tel Aviv,90,75,1
"Feb 23, 2006",Teamsystem Bologna,Trabzonspor,87,69,1
"Feb 23, 2006",Brose Bamberg,Vitoria,72,77,0
"Feb 23, 2006",Zalgiris Kaunas,Barcelona,85,86,0
"Mar 1, 2006",Rytas Vilnius,Brose Bamberg,79,67,1
"Mar 1, 2006",CSKA Moscow,Vitoria,82,76,1
"Mar 1, 2006",Anadolu Efes Istanbul,Cibona Zagreb,63,69,0
"Mar 1, 2006",Benetton Treviso,Panathinaikos Athens,76,69,1
"Mar 2, 2006",Unicaja Malaga,Barcelona,68,71,0
"Mar 2, 2006",Olympiacos Piraeus,Zalgiris Kaunas,78,69,1
"Mar 2, 2006",Real Madrid,Teamsystem Bologna,92,76,1
"Mar 2, 2006",Maccabi Tel Aviv,Trabzonspor,84,74,1
"Mar 8, 2006",Cibona Zagreb,Benetton Treviso,91,80,1
"Mar 8, 2006",Panathinaikos Athens,Anadolu Efes Istanbul,73,76,0
"Mar 8, 2006",Vitoria,Rytas Vilnius,96,89,1
"Mar 9, 2006",Trabzonspor,Real Madrid,69,71,0
"Mar 9, 2006",Brose Bamberg,CSKA Moscow,64,75,0
"Mar 9, 2006",Barcelona,Olympiacos Piraeus,76,72,1
"Mar 9, 2006",Zalgiris Kaunas,Unicaja Malaga,66,79,0
"Mar 9, 2006",Teamsystem Bologna,Maccabi Tel Aviv,84,89,0
"Mar 15, 2006",Panathinaikos Athens,Cibona Zagreb,88,69,1
"Mar 15, 2006",CSKA Moscow,Rytas Vilnius,79,69,1
"Mar 15, 2006",Benetton Treviso,Anadolu Efes Istanbul,94,87,1
"Mar 15, 2006",Unicaja Malaga,Olympiacos Piraeus,75,87,0
"Mar 15, 2006",Vitoria,Brose Bamberg,71,51,1
"Mar 16, 2006",Trabzonspor,Teamsystem Bologna,84,80,1
"Mar 16, 2006",Maccabi Tel Aviv,Real Madrid,73,58,1
"Mar 16, 2006",Barcelona,Zalgiris Kaunas,81,69,1
"Mar 22, 2006",Rytas Vilnius,Vitoria,65,63,1
"Mar 22, 2006",Anadolu Efes Istanbul,Panathinaikos Athens,56,66,0
"Mar 22, 2006",CSKA Moscow,Brose Bamberg,76,64,1
"Mar 22, 2006",Benetton Treviso,Cibona Zagreb,88,80,1
"Mar 23, 2006",Real Madrid,Trabzonspor,74,53,1
"Mar 23, 2006",Maccabi Tel Aviv,Teamsystem Bologna,82,76,1
"Mar 23, 2006",Olympiacos Piraeus,Barcelona,67,74,0
"Mar 23, 2006",Unicaja Malaga,Zalgiris Kaunas,68,64,1
"Mar 29, 2006",Brose Bamberg,Rytas Vilnius,56,72,0
"Mar 29, 2006",Vitoria,CSKA Moscow,70,63,1
"Mar 29, 2006",Cibona Zagreb,Anadolu Efes Istanbul,77,84,0
"Mar 29, 2006",Panathinaikos Athens,Benetton Treviso,81,70,1
"Mar 30, 2006",Zalgiris Kaunas,Olympiacos Piraeus,72,99,0
"Mar 30, 2006",Barcelona,Unicaja Malaga,60,73,0
"Mar 30, 2006",Teamsystem Bologna,Real Madrid,66,61,1
"Mar 30, 2006",Trabzonspor,Maccabi Tel Aviv,66,88,0
"Apr 4, 2006",CSKA Moscow,Anadolu Efes Istanbul,66,57,1
"Apr 4, 2006",Panathinaikos Athens,Vitoria,84,72,1
"Apr 4, 2006",Maccabi Tel Aviv,Olympiacos Piraeus,87,78,1
"Apr 4, 2006",Barcelona,Real Madrid,72,58,1
"Apr 6, 2006",Anadolu Efes Istanbul,CSKA Moscow,71,75,0
"Apr 6, 2006",Vitoria,Panathinaikos Athens,85,79,1
"Apr 6, 2006",Olympiacos Piraeus,Maccabi Tel Aviv,76,70,1
"Apr 6, 2006",Real Madrid,Barcelona,84,78,1
"Apr 12, 2006",Panathinaikos Athens,Vitoria,71,74,0
"Apr 13, 2006",Barcelona,Real Madrid,76,70,1
"Apr 13, 2006",Maccabi Tel Aviv,Olympiacos Piraeus,77,73,1
"Apr 28, 2006",Maccabi Tel Aviv,Vitoria,85,70,1
"Apr 28, 2006",Barcelona,CSKA Moscow,75,84,0
"Apr 30, 2006",Barcelona,Vitoria,82,87,0
"Apr 30, 2006",CSKA Moscow,Maccabi Tel Aviv,73,69,1
