Date,Home,Away,Punkte Heim,Punkte Gast,Home_W
"Nov 14, 2001",Benetton Treviso,WKS Slask Wroclaw,88,72,1
"Nov 14, 2001",Unicaja Malaga,ALBA Berlin,86,79,1
"Nov 14, 2001",Maccabi Tel Aviv,Olympiacos Piraeus,78,73,1
"Nov 14, 2001",KK Union Olimpija Ljubljana,Skyliners Frankfurt,81,55,1
"Nov 14, 2001",Trabzonspor,Barcelona,77,87,0
"Nov 14, 2001",Zalgiris Kaunas,Peristeri,81,78,1
"Nov 14, 2001",CSKA Moscow,Real Madrid,77,92,0
"Nov 14, 2001",Buducnost VOLI,Krka Novo Mesto,77,72,1
"Nov 14, 2001",Pau-Lacq-Orthez,Teamsystem Bologna,86,69,1
"Nov 14, 2001",Panathinaikos Athens,Zadar,102,64,1
"Nov 14, 2001",Ural-Great Perm,AEK Athens,86,77,1
"Nov 14, 2001",Cibona Zagreb,ASVEL Lyon-Villeurbanne,70,82,0
"Nov 14, 2001",Partizan,Pesaro,68,80,0
"Nov 14, 2001",Filou Oostende,Vitoria,74,88,0
"Nov 15, 2001",Kinder Bologna,London Towers,94,72,1
"Dec 5, 2001",Vitoria,Ural-Great Perm,112,84,1
"Dec 5, 2001",ALBA Berlin,Spirou Basket,99,87,1
"Dec 5, 2001",WKS Slask Wroclaw,Unicaja Malaga,58,63,0
"Dec 5, 2001",Olympiacos Piraeus,Benetton Treviso,87,91,0
"Dec 5, 2001",Anadolu Efes Istanbul,Maccabi Tel Aviv,68,72,0
"Dec 5, 2001",Barcelona,KK Union Olimpija Ljubljana,81,61,1
"Dec 5, 2001",Peristeri,Trabzonspor,82,95,0
"Dec 5, 2001",London Towers,Zalgiris Kaunas,58,81,0
"Dec 5, 2001",Zadar,Buducnost VOLI,88,79,1
"Dec 5, 2001",Teamsystem Bologna,CSKA Moscow,97,99,0
"Dec 5, 2001",Real Madrid,Panathinaikos Athens,70,78,0
"Dec 5, 2001",Krka Novo Mesto,Pau-Lacq-Orthez,84,93,0
"Dec 5, 2001",AEK Athens,Cibona Zagreb,72,69,1
"Dec 5, 2001",Pesaro,Filou Oostende,86,75,1
"Dec 5, 2001",ASVEL Lyon-Villeurbanne,Partizan,78,91,0
"Dec 6, 2001",Skyliners Frankfurt,Kinder Bologna,80,79,1
"Dec 12, 2001",Anadolu Efes Istanbul,Olympiacos Piraeus,79,80,0
"Dec 12, 2001",ALBA Berlin,Maccabi Tel Aviv,64,65,0
"Dec 12, 2001",London Towers,Trabzonspor,75,93,0
"Dec 12, 2001",Barcelona,Skyliners Frankfurt,90,81,1
"Dec 12, 2001",Peristeri,KK Union Olimpija Ljubljana,67,75,0
"Dec 12, 2001",Real Madrid,Buducnost VOLI,90,71,1
"Dec 12, 2001",Zadar,Krka Novo Mesto,97,98,0
"Dec 12, 2001",CSKA Moscow,Pau-Lacq-Orthez,80,69,1
"Dec 12, 2001",Teamsystem Bologna,Panathinaikos Athens,77,79,0
"Dec 12, 2001",AEK Athens,ASVEL Lyon-Villeurbanne,87,65,1
"Dec 12, 2001",Vitoria,Cibona Zagreb,81,58,1
"Dec 12, 2001",Filou Oostende,Partizan,104,94,1
"Dec 12, 2001",Pesaro,Ural-Great Perm,103,85,1
"Dec 12, 2001",Unicaja Malaga,Benetton Treviso,67,68,0
"Dec 12, 2001",WKS Slask Wroclaw,Spirou Basket,94,95,0
"Dec 13, 2001",Zalgiris Kaunas,Kinder Bologna,91,67,1
"Dec 19, 2001",Partizan,AEK Athens,69,74,0
"Dec 19, 2001",Krka Novo Mesto,Real Madrid,79,95,0
"Dec 19, 2001",Ural-Great Perm,Filou Oostende,109,79,1
"Dec 19, 2001",Benetton Treviso,Anadolu Efes Istanbul,88,86,1
"Dec 19, 2001",Olympiacos Piraeus,ALBA Berlin,91,75,1
"Dec 19, 2001",Spirou Basket,Unicaja Malaga,75,77,0
"Dec 19, 2001",Maccabi Tel Aviv,WKS Slask Wroclaw,75,56,1
"Dec 19, 2001",KK Union Olimpija Ljubljana,London Towers,73,40,1
"Dec 19, 2001",Trabzonspor,Zalgiris Kaunas,79,66,1
"Dec 19, 2001",Skyliners Frankfurt,Peristeri,72,55,1
"Dec 19, 2001",Pau-Lacq-Orthez,Zadar,101,73,1
"Dec 19, 2001",Panathinaikos Athens,CSKA Moscow,83,80,1
"Dec 19, 2001",Buducnost VOLI,Teamsystem Bologna,70,86,0
"Dec 19, 2001",ASVEL Lyon-Villeurbanne,Vitoria,73,71,1
"Dec 19, 2001",Cibona Zagreb,Pesaro,71,74,0
"Dec 20, 2001",Kinder Bologna,Barcelona,91,81,1
"Jan 9, 2002",ALBA Berlin,Anadolu Efes Istanbul,73,74,0
"Jan 9, 2002",Spirou Basket,Benetton Treviso,76,83,0
"Jan 9, 2002",WKS Slask Wroclaw,Olympiacos Piraeus,75,80,0
"Jan 9, 2002",Unicaja Malaga,Maccabi Tel Aviv,79,84,0
"Jan 9, 2002",London Towers,Skyliners Frankfurt,77,94,0
"Jan 9, 2002",Peristeri,Barcelona,72,101,0
"Jan 9, 2002",Zalgiris Kaunas,KK Union Olimpija Ljubljana,70,81,0
"Jan 9, 2002",Teamsystem Bologna,Krka Novo Mesto,73,88,0
"Jan 9, 2002",Real Madrid,Zadar,114,84,1
"Jan 9, 2002",Panathinaikos Athens,Pau-Lacq-Orthez,67,63,1
"Jan 9, 2002",CSKA Moscow,Buducnost VOLI,88,83,1
"Jan 9, 2002",Filou Oostende,Cibona Zagreb,74,84,0
"Jan 9, 2002",Vitoria,AEK Athens,82,62,1
"Jan 9, 2002",Ural-Great Perm,Partizan,100,111,0
"Jan 9, 2002",Pesaro,ASVEL Lyon-Villeurbanne,65,99,0
"Jan 10, 2002",Trabzonspor,Kinder Bologna,51,75,0
"Jan 16, 2002",AEK Athens,Pesaro,68,70,0
"Jan 16, 2002",ASVEL Lyon-Villeurbanne,Filou Oostende,89,76,1
"Jan 16, 2002",Cibona Zagreb,Ural-Great Perm,102,97,1
"Jan 16, 2002",Anadolu Efes Istanbul,WKS Slask Wroclaw,63,51,1
"Jan 16, 2002",Benetton Treviso,ALBA Berlin,100,71,1
"Jan 16, 2002",Olympiacos Piraeus,Unicaja Malaga,81,80,1
"Jan 16, 2002",Maccabi Tel Aviv,Spirou Basket,94,78,1
"Jan 16, 2002",KK Union Olimpija Ljubljana,Trabzonspor,78,80,0
"Jan 16, 2002",Skyliners Frankfurt,Zalgiris Kaunas,84,75,1
"Jan 16, 2002",Barcelona,London Towers,101,63,1
"Jan 16, 2002",Zadar,Teamsystem Bologna,76,82,0
"Jan 16, 2002",Krka Novo Mesto,CSKA Moscow,107,93,1
"Jan 16, 2002",Pau-Lacq-Orthez,Real Madrid,78,74,1
"Jan 16, 2002",Buducnost VOLI,Panathinaikos Athens,72,84,0
"Jan 16, 2002",Partizan,Vitoria,59,65,0
"Jan 17, 2002",Kinder Bologna,Peristeri,87,72,1
"Jan 30, 2002",Unicaja Malaga,Anadolu Efes Istanbul,66,67,0
"Jan 30, 2002",WKS Slask Wroclaw,ALBA Berlin,71,66,1
"Jan 30, 2002",Spirou Basket,Olympiacos Piraeus,56,76,0
"Jan 30, 2002",Maccabi Tel Aviv,Benetton Treviso,80,74,1
"Jan 30, 2002",London Towers,Peristeri,75,87,0
"Jan 30, 2002",Trabzonspor,Skyliners Frankfurt,78,76,1
"Jan 30, 2002",Zalgiris Kaunas,Barcelona,72,92,0
"Jan 30, 2002",Panathinaikos Athens,Krka Novo Mesto,98,92,1
"Jan 30, 2002",Buducnost VOLI,Pau-Lacq-Orthez,77,79,0
"Jan 30, 2002",Teamsystem Bologna,Real Madrid,93,77,1
"Jan 30, 2002",CSKA Moscow,Zadar,96,92,1
"Jan 30, 2002",Filou Oostende,AEK Athens,102,73,1
"Jan 30, 2002",Cibona Zagreb,Partizan,85,71,1
"Jan 30, 2002",Ural-Great Perm,ASVEL Lyon-Villeurbanne,103,98,1
"Jan 30, 2002",Pesaro,Vitoria,75,85,0
"Jan 31, 2002",KK Union Olimpija Ljubljana,Kinder Bologna,85,89,0
"Feb 6, 2002",Pesaro,Partizan,98,86,1
"Feb 6, 2002",Anadolu Efes Istanbul,Spirou Basket,78,65,1
"Feb 6, 2002",WKS Slask Wroclaw,Benetton Treviso,91,93,0
"Feb 6, 2002",ALBA Berlin,Unicaja Malaga,72,84,0
"Feb 6, 2002",Olympiacos Piraeus,Maccabi Tel Aviv,94,91,1
"Feb 6, 2002",Skyliners Frankfurt,KK Union Olimpija Ljubljana,56,79,0
"Feb 6, 2002",Barcelona,Trabzonspor,85,64,1
"Feb 6, 2002",Peristeri,Zalgiris Kaunas,62,70,0
"Feb 6, 2002",Real Madrid,CSKA Moscow,82,86,0
"Feb 6, 2002",Krka Novo Mesto,Buducnost VOLI,101,74,1
"Feb 6, 2002",Teamsystem Bologna,Pau-Lacq-Orthez,83,75,1
"Feb 6, 2002",Zadar,Panathinaikos Athens,81,85,0
"Feb 6, 2002",AEK Athens,Ural-Great Perm,99,85,1
"Feb 6, 2002",ASVEL Lyon-Villeurbanne,Cibona Zagreb,99,84,1
"Feb 6, 2002",Vitoria,Filou Oostende,114,78,1
"Feb 7, 2002",London Towers,Kinder Bologna,57,96,0
"Feb 13, 2002",Unicaja Malaga,WKS Slask Wroclaw,65,66,0
"Feb 13, 2002",Spirou Basket,ALBA Berlin,100,91,1
"Feb 13, 2002",Benetton Treviso,Olympiacos Piraeus,89,81,1
"Feb 13, 2002",Maccabi Tel Aviv,Anadolu Efes Istanbul,76,78,0
"Feb 13, 2002",KK Union Olimpija Ljubljana,Barcelona,80,74,1
"Feb 13, 2002",Trabzonspor,Peristeri,93,79,1
"Feb 13, 2002",Zalgiris Kaunas,London Towers,90,72,1
"Feb 13, 2002",Buducnost VOLI,Zadar,110,97,1
"Feb 13, 2002",CSKA Moscow,Teamsystem Bologna,75,77,0
"Feb 13, 2002",Panathinaikos Athens,Real Madrid,77,88,0
"Feb 13, 2002",Pau-Lacq-Orthez,Krka Novo Mesto,74,84,0
"Feb 13, 2002",Cibona Zagreb,AEK Athens,89,90,0
"Feb 13, 2002",Filou Oostende,Pesaro,88,81,1
"Feb 13, 2002",Partizan,ASVEL Lyon-Villeurbanne,82,88,0
"Feb 13, 2002",Ural-Great Perm,Vitoria,94,88,1
"Feb 14, 2002",Kinder Bologna,Skyliners Frankfurt,69,62,1
"Feb 27, 2002",Benetton Treviso,Pesaro,94,66,1
"Feb 27, 2002",Teamsystem Bologna,Barcelona,97,93,1
"Feb 27, 2002",Real Madrid,Ural-Great Perm,88,95,0
"Feb 27, 2002",AEK Athens,KK Union Olimpija Ljubljana,97,87,1
"Feb 27, 2002",Olympiacos Piraeus,Panathinaikos Athens,92,75,1
"Feb 27, 2002",Vitoria,Trabzonspor,101,69,1
"Feb 27, 2002",Maccabi Tel Aviv,CSKA Moscow,69,68,1
"Feb 28, 2002",Anadolu Efes Istanbul,Kinder Bologna,73,76,0
"Mar 6, 2002",Maccabi Tel Aviv,Vitoria,77,78,0
"Mar 6, 2002",Pesaro,Barcelona,87,88,0
"Mar 6, 2002",Benetton Treviso,Teamsystem Bologna,96,90,1
"Mar 6, 2002",Anadolu Efes Istanbul,Real Madrid,63,67,0
"Mar 6, 2002",Olympiacos Piraeus,AEK Athens,75,69,1
"Mar 6, 2002",CSKA Moscow,Trabzonspor,86,80,1
"Mar 7, 2002",Kinder Bologna,Ural-Great Perm,72,61,1
"Mar 7, 2002",Panathinaikos Athens,KK Union Olimpija Ljubljana,85,67,1
"Mar 20, 2002",Real Madrid,Kinder Bologna,58,86,0
"Mar 20, 2002",Teamsystem Bologna,Pesaro,73,86,0
"Mar 20, 2002",Barcelona,Benetton Treviso,76,75,1
"Mar 20, 2002",Ural-Great Perm,Anadolu Efes Istanbul,85,89,0
"Mar 20, 2002",KK Union Olimpija Ljubljana,Olympiacos Piraeus,66,75,0
"Mar 20, 2002",AEK Athens,Panathinaikos Athens,66,73,0
"Mar 20, 2002",Vitoria,CSKA Moscow,73,87,0
"Mar 20, 2002",Trabzonspor,Maccabi Tel Aviv,78,91,0
"Mar 27, 2002",Ural-Great Perm,Real Madrid,104,113,0
"Mar 27, 2002",Pesaro,Benetton Treviso,101,98,1
"Mar 27, 2002",Barcelona,Teamsystem Bologna,77,59,1
"Mar 27, 2002",KK Union Olimpija Ljubljana,AEK Athens,69,85,0
"Mar 27, 2002",Trabzonspor,Vitoria,72,89,0
"Mar 28, 2002",Kinder Bologna,Anadolu Efes Istanbul,77,71,1
"Mar 28, 2002",CSKA Moscow,Maccabi Tel Aviv,81,77,1
"Mar 28, 2002",Panathinaikos Athens,Olympiacos Piraeus,88,78,1
"Apr 3, 2002",Kinder Bologna,Real Madrid,71,82,0
"Apr 3, 2002",Pesaro,Teamsystem Bologna,71,90,0
"Apr 3, 2002",Benetton Treviso,Barcelona,89,75,1
"Apr 3, 2002",Anadolu Efes Istanbul,Ural-Great Perm,101,84,1
"Apr 3, 2002",Olympiacos Piraeus,KK Union Olimpija Ljubljana,85,89,0
"Apr 3, 2002",Panathinaikos Athens,AEK Athens,96,92,1
"Apr 3, 2002",CSKA Moscow,Vitoria,73,90,0
"Apr 3, 2002",Maccabi Tel Aviv,Trabzonspor,NA,NA,NA
"Apr 17, 2002",Ural-Great Perm,Kinder Bologna,87,78,1
"Apr 17, 2002",Real Madrid,Anadolu Efes Istanbul,92,109,0
"Apr 17, 2002",Barcelona,Pesaro,90,76,1
"Apr 17, 2002",Teamsystem Bologna,Benetton Treviso,73,86,0
"Apr 17, 2002",AEK Athens,Olympiacos Piraeus,65,75,0
"Apr 17, 2002",KK Union Olimpija Ljubljana,Panathinaikos Athens,72,79,0
"Apr 17, 2002",Vitoria,Maccabi Tel Aviv,65,94,0
"Apr 17, 2002",Trabzonspor,CSKA Moscow,96,91,1
"May 3, 2002",Panathinaikos Athens,Maccabi Tel Aviv,83,75,1
"May 3, 2002",Benetton Treviso,Kinder Bologna,82,90,0
"May 5, 2002",Kinder Bologna,Panathinaikos Athens,83,89,0
