Date,Home,Away,Punkte Heim,Punkte Gast,Home_W
"Nov 3, 2011",Fenerbahce BEKO,SLUC Nancy,90,86,1
"Nov 3, 2011",Bennet Cantù,Gescrap Bizkaia Bilbao,78,69,1
"Nov 3, 2011",Maccabi Tel Aviv,Real Madrid,88,82,1
"Nov 3, 2011",Partizan,Spirou Basket,91,81,1
"Nov 3, 2011",EA7 Milano,Anadolu Efes Istanbul,54,62,0
"Nov 3, 2011",Brose Bamberg,Unicaja Malaga,78,79,0
"Nov 4, 2011",Panathinaikos Athens,Zalgiris Kaunas,92,75,1
"Nov 9, 2011",Petrol Olimpjia,Galatasaray,70,79,0
"Nov 9, 2011",Gescrap Bizkaia Bilbao,Fenerbahce BEKO,70,73,0
"Nov 9, 2011",Unicaja Malaga,Zagreb CO,99,85,1
"Nov 9, 2011",Asseco Arka Gdynia,UNICS Kazan,68,72,0
"Nov 9, 2011",Bennet Cantù,Olympiacos Piraeus,64,63,1
"Nov 10, 2011",Zalgiris Kaunas,Brose Bamberg,81,70,1
"Nov 10, 2011",Anadolu Efes Istanbul,Maccabi Tel Aviv,72,79,0
"Nov 10, 2011",Spirou Basket,EA7 Milano,76,81,0
"Nov 10, 2011",SLUC Nancy,Vitoria,90,85,1
"Nov 10, 2011",Partizan,Real Madrid,80,79,1
"Nov 10, 2011",Barcelona,Ducato Siena,92,75,1
"Nov 10, 2011",Panathinaikos Athens,CSKA Moscow,76,78,0
"Nov 16, 2011",CSKA Moscow,Unicaja Malaga,77,66,1
"Nov 16, 2011",Fenerbahce BEKO,Bennet Cantù,85,83,1
"Nov 16, 2011",Vitoria,Gescrap Bizkaia Bilbao,84,89,0
"Nov 16, 2011",Zagreb CO,Zalgiris Kaunas,80,78,1
"Nov 16, 2011",Olympiacos Piraeus,SLUC Nancy,91,78,1
"Nov 17, 2011",UNICS Kazan,Petrol Olimpjia,81,51,1
"Nov 17, 2011",Galatasaray,Barcelona,66,70,0
"Nov 17, 2011",Maccabi Tel Aviv,Spirou Basket,69,59,1
"Nov 17, 2011",Ducato Siena,Asseco Arka Gdynia,84,73,1
"Nov 17, 2011",Brose Bamberg,Panathinaikos Athens,79,76,1
"Nov 17, 2011",Real Madrid,Anadolu Efes Istanbul,104,84,1
"Nov 17, 2011",EA7 Milano,Partizan,65,69,0
"Nov 23, 2011",CSKA Moscow,Zalgiris Kaunas,95,82,1
"Nov 23, 2011",Olympiacos Piraeus,Gescrap Bizkaia Bilbao,88,81,1
"Nov 23, 2011",Anadolu Efes Istanbul,Partizan,67,58,1
"Nov 23, 2011",Ducato Siena,UNICS Kazan,73,79,0
"Nov 24, 2011",Real Madrid,Spirou Basket,93,89,1
"Nov 24, 2011",Maccabi Tel Aviv,EA7 Milano,85,76,1
"Nov 24, 2011",Galatasaray,Asseco Arka Gdynia,78,76,1
"Nov 24, 2011",Vitoria,Fenerbahce BEKO,90,85,1
"Nov 24, 2011",Unicaja Malaga,Panathinaikos Athens,76,77,0
"Nov 24, 2011",Zagreb CO,Brose Bamberg,86,74,1
"Nov 24, 2011",Barcelona,Petrol Olimpjia,72,46,1
"Nov 24, 2011",SLUC Nancy,Bennet Cantù,76,75,1
"Nov 30, 2011",Zalgiris Kaunas,Unicaja Malaga,67,65,1
"Nov 30, 2011",Panathinaikos Athens,Zagreb CO,94,76,1
"Nov 30, 2011",Spirou Basket,Anadolu Efes Istanbul,62,66,0
"Nov 30, 2011",Bennet Cantù,Vitoria,71,68,1
"Nov 30, 2011",Brose Bamberg,CSKA Moscow,78,81,0
"Dec 1, 2011",UNICS Kazan,Galatasaray,72,61,1
"Dec 1, 2011",Fenerbahce BEKO,Olympiacos Piraeus,86,70,1
"Dec 1, 2011",Gescrap Bizkaia Bilbao,SLUC Nancy,97,75,1
"Dec 1, 2011",EA7 Milano,Real Madrid,65,72,0
"Dec 1, 2011",Partizan,Maccabi Tel Aviv,74,71,1
"Dec 1, 2011",Petrol Olimpjia,Ducato Siena,57,63,0
"Dec 1, 2011",Asseco Arka Gdynia,Barcelona,45,76,0
"Dec 7, 2011",CSKA Moscow,Zagreb CO,87,74,1
"Dec 7, 2011",Zalgiris Kaunas,Panathinaikos Athens,59,94,0
"Dec 7, 2011",Galatasaray,Ducato Siena,63,67,0
"Dec 7, 2011",Gescrap Bizkaia Bilbao,Bennet Cantù,64,67,0
"Dec 7, 2011",SLUC Nancy,Fenerbahce BEKO,53,73,0
"Dec 7, 2011",Unicaja Malaga,Brose Bamberg,79,90,0
"Dec 7, 2011",Asseco Arka Gdynia,Petrol Olimpjia,67,52,1
"Dec 8, 2011",Anadolu Efes Istanbul,EA7 Milano,84,70,1
"Dec 8, 2011",Spirou Basket,Partizan,84,79,1
"Dec 8, 2011",Barcelona,UNICS Kazan,63,50,1
"Dec 8, 2011",Real Madrid,Maccabi Tel Aviv,88,64,1
"Dec 8, 2011",Olympiacos Piraeus,Vitoria,84,82,1
"Dec 14, 2011",CSKA Moscow,Panathinaikos Athens,91,75,1
"Dec 14, 2011",Fenerbahce BEKO,Gescrap Bizkaia Bilbao,70,80,0
"Dec 14, 2011",Zagreb CO,Unicaja Malaga,67,82,0
"Dec 14, 2011",EA7 Milano,Spirou Basket,88,53,1
"Dec 14, 2011",Real Madrid,Partizan,101,83,1
"Dec 14, 2011",Vitoria,SLUC Nancy,90,55,1
"Dec 15, 2011",UNICS Kazan,Asseco Arka Gdynia,68,41,1
"Dec 15, 2011",Olympiacos Piraeus,Bennet Cantù,86,61,1
"Dec 15, 2011",Galatasaray,Petrol Olimpjia,80,59,1
"Dec 15, 2011",Maccabi Tel Aviv,Anadolu Efes Istanbul,96,57,1
"Dec 15, 2011",Ducato Siena,Barcelona,77,74,1
"Dec 15, 2011",Brose Bamberg,Zalgiris Kaunas,68,82,0
"Dec 21, 2011",Bennet Cantù,Fenerbahce BEKO,76,83,0
"Dec 21, 2011",Gescrap Bizkaia Bilbao,Vitoria,77,72,1
"Dec 21, 2011",SLUC Nancy,Olympiacos Piraeus,74,79,0
"Dec 21, 2011",Unicaja Malaga,CSKA Moscow,83,91,0
"Dec 21, 2011",Panathinaikos Athens,Brose Bamberg,71,66,1
"Dec 21, 2011",Anadolu Efes Istanbul,Real Madrid,66,75,0
"Dec 21, 2011",Partizan,EA7 Milano,66,72,0
"Dec 21, 2011",Petrol Olimpjia,UNICS Kazan,63,76,0
"Dec 21, 2011",Barcelona,Galatasaray,79,50,1
"Dec 21, 2011",Asseco Arka Gdynia,Ducato Siena,53,79,0
"Dec 21, 2011",Zalgiris Kaunas,Zagreb CO,87,76,1
"Dec 22, 2011",Spirou Basket,Maccabi Tel Aviv,69,86,0
"Jan 18, 2012",UNICS Kazan,Fenerbahce BEKO,76,71,1
"Jan 18, 2012",Ducato Siena,Gescrap Bizkaia Bilbao,81,67,1
"Jan 18, 2012",Olympiacos Piraeus,CSKA Moscow,78,86,0
"Jan 19, 2012",Zalgiris Kaunas,Maccabi Tel Aviv,76,84,0
"Jan 19, 2012",Anadolu Efes Istanbul,Galatasaray,68,62,1
"Jan 19, 2012",EA7 Milano,Panathinaikos Athens,57,78,0
"Jan 19, 2012",Barcelona,Bennet Cantù,65,60,1
"Jan 19, 2012",Unicaja Malaga,Real Madrid,80,81,0
"Jan 25, 2012",CSKA Moscow,Anadolu Efes Istanbul,96,68,1
"Jan 25, 2012",Real Madrid,Ducato Siena,69,88,0
"Jan 25, 2012",Fenerbahce BEKO,EA7 Milano,65,63,1
"Jan 25, 2012",Gescrap Bizkaia Bilbao,Unicaja Malaga,85,70,1
"Jan 25, 2012",Panathinaikos Athens,UNICS Kazan,83,89,0
"Jan 25, 2012",Bennet Cantù,Zalgiris Kaunas,79,78,1
"Jan 26, 2012",Galatasaray,Olympiacos Piraeus,78,77,1
"Jan 26, 2012",Maccabi Tel Aviv,Barcelona,57,71,0
"Feb 1, 2012",UNICS Kazan,EA7 Milano,59,44,1
"Feb 1, 2012",Olympiacos Piraeus,Anadolu Efes Istanbul,83,65,1
"Feb 1, 2012",Real Madrid,Gescrap Bizkaia Bilbao,89,73,1
"Feb 2, 2012",CSKA Moscow,Galatasaray,85,70,1
"Feb 2, 2012",Fenerbahce BEKO,Panathinaikos Athens,56,77,0
"Feb 2, 2012",Unicaja Malaga,Ducato Siena,68,91,0
"Feb 2, 2012",Bennet Cantù,Maccabi Tel Aviv,82,74,1
"Feb 2, 2012",Barcelona,Zalgiris Kaunas,94,80,1
"Feb 8, 2012",Anadolu Efes Istanbul,Olympiacos Piraeus,65,67,0
"Feb 8, 2012",Gescrap Bizkaia Bilbao,Real Madrid,93,69,1
"Feb 8, 2012",Ducato Siena,Unicaja Malaga,84,69,1
"Feb 8, 2012",EA7 Milano,UNICS Kazan,63,58,1
"Feb 9, 2012",Zalgiris Kaunas,Barcelona,58,67,0
"Feb 9, 2012",Galatasaray,CSKA Moscow,68,64,1
"Feb 9, 2012",Maccabi Tel Aviv,Bennet Cantù,75,60,1
"Feb 9, 2012",Panathinaikos Athens,Fenerbahce BEKO,72,62,1
"Feb 22, 2012",CSKA Moscow,Olympiacos Piraeus,96,64,1
"Feb 22, 2012",Gescrap Bizkaia Bilbao,Ducato Siena,60,59,1
"Feb 22, 2012",Galatasaray,Anadolu Efes Istanbul,64,56,1
"Feb 23, 2012",Fenerbahce BEKO,UNICS Kazan,94,87,1
"Feb 23, 2012",Real Madrid,Unicaja Malaga,86,65,1
"Feb 23, 2012",Maccabi Tel Aviv,Zalgiris Kaunas,70,66,1
"Feb 23, 2012",Panathinaikos Athens,EA7 Milano,58,67,0
"Feb 23, 2012",Bennet Cantù,Barcelona,62,63,0
"Feb 29, 2012",UNICS Kazan,Panathinaikos Athens,63,68,0
"Feb 29, 2012",EA7 Milano,Fenerbahce BEKO,85,72,1
"Feb 29, 2012",Zalgiris Kaunas,Bennet Cantù,71,77,0
"Feb 29, 2012",Barcelona,Maccabi Tel Aviv,70,67,1
"Mar 1, 2012",Anadolu Efes Istanbul,CSKA Moscow,65,82,0
"Mar 1, 2012",Olympiacos Piraeus,Galatasaray,88,81,1
"Mar 1, 2012",Unicaja Malaga,Gescrap Bizkaia Bilbao,55,59,0
"Mar 1, 2012",Ducato Siena,Real Madrid,90,102,0
"Mar 20, 2012",Barcelona,UNICS Kazan,78,66,1
"Mar 20, 2012",Panathinaikos Athens,Maccabi Tel Aviv,93,73,1
"Mar 21, 2012",CSKA Moscow,Gescrap Bizkaia Bilbao,98,71,1
"Mar 21, 2012",Ducato Siena,Olympiacos Piraeus,75,82,0
"Mar 22, 2012",Panathinaikos Athens,Maccabi Tel Aviv,92,94,0
"Mar 22, 2012",Barcelona,UNICS Kazan,66,63,1
"Mar 23, 2012",CSKA Moscow,Gescrap Bizkaia Bilbao,79,60,1
"Mar 23, 2012",Ducato Siena,Olympiacos Piraeus,81,80,1
"Mar 27, 2012",UNICS Kazan,Barcelona,56,67,0
"Mar 27, 2012",Maccabi Tel Aviv,Panathinaikos Athens,65,62,1
"Mar 28, 2012",Gescrap Bizkaia Bilbao,CSKA Moscow,94,81,1
"Mar 28, 2012",Olympiacos Piraeus,Ducato Siena,75,55,1
"Mar 29, 2012",Maccabi Tel Aviv,Panathinaikos Athens,69,78,0
"Mar 30, 2012",Olympiacos Piraeus,Ducato Siena,76,69,1
"Mar 30, 2012",Gescrap Bizkaia Bilbao,CSKA Moscow,71,73,0
"Apr 5, 2012",Panathinaikos Athens,Maccabi Tel Aviv,86,85,1
"May 11, 2012",CSKA Moscow,Panathinaikos Athens,66,64,1
"May 11, 2012",Olympiacos Piraeus,Barcelona,68,64,1
"May 13, 2012",Panathinaikos Athens,Barcelona,69,74,0
"May 13, 2012",CSKA Moscow,Olympiacos Piraeus,61,62,0
