Date,Home,Away,Punkte Heim,Punkte Gast,Home_W
"Jan 8, 2019",Gran Canaria,Real Madrid,67,75,0
"Jan 9, 2019",Darussafaka,CSKA Moscow,65,80,0
"Jan 9, 2019",Panathinaikos Athens,FC Bayern München,77,67,1
"Jan 9, 2019",Maccabi Tel Aviv,Buducnost VOLI,81,76,1
"Jan 9, 2019",AX Milano,FC Barcelona,85,90,0
"Jan 10, 2019",Anadolu Efes Istanbul,Khimki Moscow Region,81,72,1
"Jan 10, 2019",Fenerbahce BEKO,Zalgiris Kaunas,78,61,1
"Jan 10, 2019",Real Madrid,Olympiacos Piraeus,94,78,1
"Jan 11, 2019",CSKA Moscow,Maccabi Tel Aviv,76,93,0
"Jan 11, 2019",Buducnost VOLI,Darussafaka,75,74,1
"Jan 11, 2019",Baskonia,Gran Canaria,83,66,1
"Jan 11, 2019",FC Bayern München,AX Milano,93,87,1
"Jan 11, 2019",FC Barcelona,Panathinaikos Athens,79,68,1
"Jan 17, 2019",CSKA Moscow,FC Bayern München,77,70,1
"Jan 17, 2019",Olympiacos Piraeus,Khimki Moscow Region,71,57,1
"Jan 17, 2019",Maccabi Tel Aviv,FC Barcelona,99,83,1
"Jan 17, 2019",Gran Canaria,Fenerbahce BEKO,64,82,0
"Jan 18, 2019",Anadolu Efes Istanbul,Darussafaka,82,68,1
"Jan 18, 2019",Buducnost VOLI,Real Madrid,73,60,1
"Jan 18, 2019",Zalgiris Kaunas,Panathinaikos Athens,82,69,1
"Jan 18, 2019",Baskonia,AX Milano,80,75,1
"Jan 24, 2019",Fenerbahce BEKO,Olympiacos Piraeus,90,75,1
"Jan 24, 2019",Maccabi Tel Aviv,Panathinaikos Athens,84,75,1
"Jan 24, 2019",AX Milano,Zalgiris Kaunas,80,70,1
"Jan 24, 2019",Real Madrid,Anadolu Efes Istanbul,92,84,1
"Jan 25, 2019",Khimki Moscow Region,FC Bayern München,60,71,0
"Jan 25, 2019",Darussafaka,Baskonia,80,75,1
"Jan 25, 2019",Buducnost VOLI,Gran Canaria,75,70,1
"Jan 25, 2019",FC Barcelona,CSKA Moscow,76,84,0
"Jan 31, 2019",Khimki Moscow Region,Zalgiris Kaunas,74,64,1
"Jan 31, 2019",Olympiacos Piraeus,FC Barcelona,55,76,0
"Jan 31, 2019",FC Bayern München,Fenerbahce BEKO,90,86,1
"Jan 31, 2019",Baskonia,Maccabi Tel Aviv,97,73,1
"Feb 1, 2019",CSKA Moscow,Buducnost VOLI,99,69,1
"Feb 1, 2019",Darussafaka,Real Madrid,82,86,0
"Feb 1, 2019",Panathinaikos Athens,Anadolu Efes Istanbul,88,75,1
"Feb 1, 2019",Gran Canaria,AX Milano,104,106,0
"Feb 7, 2019",Anadolu Efes Istanbul,Gran Canaria,93,74,1
"Feb 7, 2019",Buducnost VOLI,Khimki Moscow Region,90,98,0
"Feb 7, 2019",Maccabi Tel Aviv,Olympiacos Piraeus,65,64,1
"Feb 7, 2019",FC Barcelona,Zalgiris Kaunas,78,72,1
"Feb 8, 2019",CSKA Moscow,Real Madrid,82,78,1
"Feb 8, 2019",Fenerbahce BEKO,Panathinaikos Athens,85,66,1
"Feb 8, 2019",Baskonia,FC Bayern München,76,68,1
"Feb 8, 2019",AX Milano,Darussafaka,90,78,1
"Feb 21, 2019",CSKA Moscow,Gran Canaria,107,85,1
"Feb 21, 2019",Anadolu Efes Istanbul,Olympiacos Piraeus,75,65,1
"Feb 21, 2019",AX Milano,Maccabi Tel Aviv,87,83,1
"Feb 21, 2019",FC Barcelona,Baskonia,77,67,1
"Feb 22, 2019",Darussafaka,Fenerbahce BEKO,75,97,0
"Feb 22, 2019",Zalgiris Kaunas,Buducnost VOLI,84,76,1
"Feb 22, 2019",Panathinaikos Athens,Khimki Moscow Region,94,85,1
"Feb 22, 2019",Real Madrid,FC Bayern München,91,78,1
"Feb 28, 2019",Khimki Moscow Region,AX Milano,88,90,0
"Feb 28, 2019",Fenerbahce BEKO,Anadolu Efes Istanbul,84,66,1
"Feb 28, 2019",Maccabi Tel Aviv,Darussafaka,77,58,1
"Feb 28, 2019",Baskonia,Zalgiris Kaunas,80,73,1
"Feb 28, 2019",Gran Canaria,Panathinaikos Athens,80,99,0
"Mar 1, 2019",Buducnost VOLI,FC Bayern München,75,89,0
"Mar 1, 2019",Olympiacos Piraeus,CSKA Moscow,81,97,0
"Mar 1, 2019",FC Barcelona,Real Madrid,77,70,1
"Mar 7, 2019",Darussafaka,Panathinaikos Athens,67,91,0
"Mar 7, 2019",Zalgiris Kaunas,Gran Canaria,98,64,1
"Mar 7, 2019",FC Bayern München,Maccabi Tel Aviv,70,77,0
"Mar 7, 2019",Real Madrid,Fenerbahce BEKO,101,86,1
"Mar 8, 2019",CSKA Moscow,AX Milano,101,95,1
"Mar 8, 2019",Anadolu Efes Istanbul,FC Barcelona,92,70,1
"Mar 8, 2019",Buducnost VOLI,Olympiacos Piraeus,76,89,0
"Mar 8, 2019",Baskonia,Khimki Moscow Region,104,86,1
"Mar 14, 2019",Khimki Moscow Region,Real Madrid,75,100,0
"Mar 14, 2019",Zalgiris Kaunas,FC Bayern München,85,79,1
"Mar 14, 2019",Maccabi Tel Aviv,Anadolu Efes Istanbul,71,79,0
"Mar 14, 2019",AX Milano,Olympiacos Piraeus,66,57,1
"Mar 14, 2019",Gran Canaria,Darussafaka,84,64,1
"Mar 15, 2019",CSKA Moscow,Panathinaikos Athens,77,78,0
"Mar 15, 2019",Fenerbahce BEKO,FC Barcelona,88,82,1
"Mar 15, 2019",Baskonia,Buducnost VOLI,82,62,1
"Mar 19, 2019",Anadolu Efes Istanbul,CSKA Moscow,78,80,0
"Mar 19, 2019",Fenerbahce BEKO,Buducnost VOLI,76,67,1
"Mar 19, 2019",Olympiacos Piraeus,FC Bayern München,89,69,1
"Mar 19, 2019",FC Barcelona,Gran Canaria,93,64,1
"Mar 20, 2019",Darussafaka,Khimki Moscow Region,91,85,1
"Mar 20, 2019",Panathinaikos Athens,Baskonia,72,70,1
"Mar 20, 2019",Maccabi Tel Aviv,Zalgiris Kaunas,83,85,0
"Mar 20, 2019",Real Madrid,AX Milano,92,89,1
"Mar 21, 2019",CSKA Moscow,Fenerbahce BEKO,70,68,1
"Mar 21, 2019",Buducnost VOLI,Anadolu Efes Istanbul,84,91,0
"Mar 21, 2019",FC Bayern München,FC Barcelona,73,71,1
"Mar 21, 2019",Gran Canaria,Olympiacos Piraeus,90,67,1
"Mar 22, 2019",Khimki Moscow Region,Maccabi Tel Aviv,71,76,0
"Mar 22, 2019",Zalgiris Kaunas,Darussafaka,94,67,1
"Mar 22, 2019",Baskonia,Real Madrid,86,76,1
"Mar 22, 2019",AX Milano,Panathinaikos Athens,83,95,0
"Mar 28, 2019",Panathinaikos Athens,Real Madrid,73,74,0
"Mar 28, 2019",Maccabi Tel Aviv,Gran Canaria,90,55,1
"Mar 28, 2019",AX Milano,Fenerbahce BEKO,90,104,0
"Mar 28, 2019",FC Barcelona,Buducnost VOLI,95,83,1
"Mar 29, 2019",Khimki Moscow Region,CSKA Moscow,72,80,0
"Mar 29, 2019",Darussafaka,FC Bayern München,92,87,1
"Mar 29, 2019",Baskonia,Anadolu Efes Istanbul,92,102,0
"Mar 29, 2019",Olympiacos Piraeus,Zalgiris Kaunas,68,72,0
"Apr 4, 2019",CSKA Moscow,Baskonia,82,78,1
"Apr 4, 2019",Anadolu Efes Istanbul,AX Milano,101,95,1
"Apr 4, 2019",Panathinaikos Athens,Buducnost VOLI,87,67,1
"Apr 4, 2019",Real Madrid,Zalgiris Kaunas,86,93,0
"Apr 5, 2019",Fenerbahce BEKO,Maccabi Tel Aviv,78,75,1
"Apr 5, 2019",FC Bayern München,Gran Canaria,84,77,1
"Apr 5, 2019",Olympiacos Piraeus,Darussafaka,99,74,1
"Apr 5, 2019",FC Barcelona,Khimki Moscow Region,83,74,1
"Apr 16, 2019",CSKA Moscow,Baskonia,94,68,1
"Apr 16, 2019",Fenerbahce BEKO,Zalgiris Kaunas,76,43,1
"Apr 17, 2019",Anadolu Efes Istanbul,FC Barcelona,75,68,1
"Apr 17, 2019",Real Madrid,Panathinaikos Athens,75,72,1
"Apr 18, 2019",CSKA Moscow,Baskonia,68,78,0
"Apr 18, 2019",Fenerbahce BEKO,Zalgiris Kaunas,80,82,0
"Apr 19, 2019",Anadolu Efes Istanbul,FC Barcelona,72,74,0
"Apr 19, 2019",Real Madrid,Panathinaikos Athens,78,63,1
"Apr 23, 2019",Zalgiris Kaunas,Fenerbahce BEKO,57,66,0
"Apr 23, 2019",Panathinaikos Athens,Real Madrid,82,89,0
"Apr 24, 2019",Baskonia,CSKA Moscow,77,84,0
"Apr 24, 2019",FC Barcelona,Anadolu Efes Istanbul,68,102,0
"Apr 25, 2019",Zalgiris Kaunas,Fenerbahce BEKO,82,99,0
"Apr 26, 2019",Baskonia,CSKA Moscow,83,92,0
"Apr 26, 2019",FC Barcelona,Anadolu Efes Istanbul,82,72,1
"May 1, 2019",Anadolu Efes Istanbul,FC Barcelona,80,71,1
"May 17, 2019",Fenerbahce BEKO,Anadolu Efes Istanbul,73,92,0
"May 17, 2019",CSKA Moscow,Real Madrid,95,90,1
"May 19, 2019",Fenerbahce BEKO,Real Madrid,75,94,0
"May 19, 2019",Anadolu Efes Istanbul,CSKA Moscow,83,91,0
