Date,Home,Away,Punkte Heim,Punkte Gast,Home_W
"Nov 3, 2016",Real Madrid,Galatasaray,90,81,1
"Nov 3, 2016",Olympiacos Piraeus,CSKA Moscow,75,81,0
"Nov 3, 2016",Brose Bamberg,EA7 Milano,106,102,1
"Nov 4, 2016",Zalgiris Kaunas,Darussafaka,80,83,0
"Nov 4, 2016",Anadolu Efes Istanbul,Panathinaikos Athens,91,83,1
"Nov 4, 2016",Crvena Zvezda Belgrade,Baskonia,63,70,0
"Nov 10, 2016",EA7 Milano,Anadolu Efes Istanbul,105,92,1
"Nov 10, 2016",Panathinaikos Athens,Maccabi Tel Aviv,83,75,1
"Nov 10, 2016",UNICS Kazan,Crvena Zvezda Belgrade,65,62,1
"Nov 10, 2016",Darussafaka,Brose Bamberg,72,70,1
"Nov 10, 2016",FC Barcelona,Zalgiris Kaunas,92,86,1
"Nov 11, 2016",Galatasaray,Olympiacos Piraeus,89,87,1
"Nov 11, 2016",Baskonia,Fenerbahce BEKO,86,52,1
"Nov 11, 2016",CSKA Moscow,Real Madrid,91,90,1
"Nov 15, 2016",Anadolu Efes Istanbul,UNICS Kazan,104,99,1
"Nov 15, 2016",Brose Bamberg,Crvena Zvezda Belgrade,78,79,0
"Nov 15, 2016",EA7 Milano,Baskonia,88,76,1
"Nov 15, 2016",Maccabi Tel Aviv,Fenerbahce BEKO,87,77,1
"Nov 16, 2016",Darussafaka,CSKA Moscow,91,83,1
"Nov 16, 2016",Olympiacos Piraeus,FC Barcelona,59,52,1
"Nov 16, 2016",Zalgiris Kaunas,Galatasaray,87,75,1
"Nov 16, 2016",Real Madrid,Panathinaikos Athens,87,84,1
"Nov 17, 2016",Baskonia,Brose Bamberg,81,74,1
"Nov 17, 2016",UNICS Kazan,Maccabi Tel Aviv,73,74,0
"Nov 17, 2016",Fenerbahce BEKO,Anadolu Efes Istanbul,88,80,1
"Nov 17, 2016",Crvena Zvezda Belgrade,EA7 Milano,83,70,1
"Nov 18, 2016",CSKA Moscow,Zalgiris Kaunas,95,86,1
"Nov 18, 2016",FC Barcelona,Real Madrid,63,102,0
"Nov 18, 2016",Galatasaray,Darussafaka,85,81,1
"Nov 18, 2016",Panathinaikos Athens,Olympiacos Piraeus,77,79,0
"Nov 24, 2016",Anadolu Efes Istanbul,Crvena Zvezda Belgrade,100,79,1
"Nov 24, 2016",Olympiacos Piraeus,Maccabi Tel Aviv,73,80,0
"Nov 24, 2016",Zalgiris Kaunas,Brose Bamberg,86,72,1
"Nov 24, 2016",Real Madrid,UNICS Kazan,89,75,1
"Nov 24, 2016",EA7 Milano,Fenerbahce BEKO,70,79,0
"Nov 25, 2016",Panathinaikos Athens,Darussafaka,86,80,1
"Nov 25, 2016",Galatasaray,FC Barcelona,78,64,1
"Nov 25, 2016",CSKA Moscow,Baskonia,112,84,1
"Dec 1, 2016",Fenerbahce BEKO,Real Madrid,78,77,1
"Dec 1, 2016",UNICS Kazan,EA7 Milano,100,79,1
"Dec 1, 2016",Brose Bamberg,CSKA Moscow,88,90,0
"Dec 1, 2016",Maccabi Tel Aviv,Anadolu Efes Istanbul,77,86,0
"Dec 2, 2016",Darussafaka,Olympiacos Piraeus,71,77,0
"Dec 2, 2016",Crvena Zvezda Belgrade,Zalgiris Kaunas,79,88,0
"Dec 2, 2016",FC Barcelona,Panathinaikos Athens,72,57,1
"Dec 2, 2016",Baskonia,Galatasaray,69,62,1
"Dec 7, 2016",Maccabi Tel Aviv,Brose Bamberg,70,85,0
"Dec 8, 2016",Fenerbahce BEKO,Crvena Zvezda Belgrade,87,72,1
"Dec 8, 2016",EA7 Milano,CSKA Moscow,64,79,0
"Dec 8, 2016",Real Madrid,Zalgiris Kaunas,96,91,1
"Dec 9, 2016",Anadolu Efes Istanbul,FC Barcelona,72,68,1
"Dec 9, 2016",Panathinaikos Athens,Galatasaray,85,58,1
"Dec 9, 2016",Baskonia,Darussafaka,73,52,1
"Dec 9, 2016",Olympiacos Piraeus,UNICS Kazan,88,59,1
"Dec 15, 2016",Zalgiris Kaunas,Olympiacos Piraeus,75,88,0
"Dec 15, 2016",UNICS Kazan,Baskonia,91,92,0
"Dec 15, 2016",Brose Bamberg,Anadolu Efes Istanbul,91,83,1
"Dec 15, 2016",Darussafaka,Real Madrid,81,68,1
"Dec 15, 2016",Crvena Zvezda Belgrade,Maccabi Tel Aviv,83,58,1
"Dec 16, 2016",Panathinaikos Athens,Fenerbahce BEKO,81,70,1
"Dec 16, 2016",Galatasaray,EA7 Milano,83,80,1
"Dec 16, 2016",CSKA Moscow,FC Barcelona,92,76,1
"Dec 20, 2016",Anadolu Efes Istanbul,Zalgiris Kaunas,71,84,0
"Dec 20, 2016",Real Madrid,Brose Bamberg,95,72,1
"Dec 20, 2016",Olympiacos Piraeus,Crvena Zvezda Belgrade,73,65,1
"Dec 20, 2016",UNICS Kazan,Galatasaray,73,60,1
"Dec 21, 2016",Baskonia,FC Barcelona,65,62,1
"Dec 21, 2016",EA7 Milano,Panathinaikos Athens,72,86,0
"Dec 21, 2016",Fenerbahce BEKO,Darussafaka,64,71,0
"Dec 21, 2016",Maccabi Tel Aviv,CSKA Moscow,76,80,0
"Dec 22, 2016",Zalgiris Kaunas,UNICS Kazan,80,88,0
"Dec 22, 2016",Brose Bamberg,Olympiacos Piraeus,82,68,1
"Dec 22, 2016",Galatasaray,Anadolu Efes Istanbul,76,86,0
"Dec 22, 2016",Crvena Zvezda Belgrade,Real Madrid,82,70,1
"Dec 23, 2016",FC Barcelona,EA7 Milano,89,75,1
"Dec 23, 2016",Darussafaka,Maccabi Tel Aviv,86,84,1
"Dec 23, 2016",CSKA Moscow,Fenerbahce BEKO,79,95,0
"Dec 23, 2016",Panathinaikos Athens,Baskonia,69,68,1
"Dec 29, 2016",Anadolu Efes Istanbul,Real Madrid,78,80,0
"Dec 29, 2016",Baskonia,Maccabi Tel Aviv,101,88,1
"Dec 29, 2016",Olympiacos Piraeus,Fenerbahce BEKO,71,62,1
"Dec 29, 2016",Crvena Zvezda Belgrade,CSKA Moscow,78,67,1
"Dec 29, 2016",EA7 Milano,Zalgiris Kaunas,70,78,0
"Dec 30, 2016",FC Barcelona,Darussafaka,81,77,1
"Dec 30, 2016",UNICS Kazan,Panathinaikos Athens,83,81,1
"Dec 30, 2016",Galatasaray,Brose Bamberg,75,90,0
"Jan 5, 2017",Baskonia,UNICS Kazan,102,70,1
"Jan 5, 2017",Brose Bamberg,FC Barcelona,85,65,1
"Jan 5, 2017",Anadolu Efes Istanbul,Galatasaray,84,73,1
"Jan 5, 2017",Maccabi Tel Aviv,Darussafaka,93,92,1
"Jan 6, 2017",Zalgiris Kaunas,Crvena Zvezda Belgrade,61,77,0
"Jan 6, 2017",Real Madrid,CSKA Moscow,95,85,1
"Jan 6, 2017",Olympiacos Piraeus,Panathinaikos Athens,77,69,1
"Jan 6, 2017",Fenerbahce BEKO,EA7 Milano,86,79,1
"Jan 12, 2017",UNICS Kazan,Brose Bamberg,63,58,1
"Jan 12, 2017",Darussafaka,Baskonia,98,89,1
"Jan 12, 2017",Crvena Zvezda Belgrade,Fenerbahce BEKO,75,73,1
"Jan 12, 2017",FC Barcelona,Olympiacos Piraeus,67,69,0
"Jan 13, 2017",Real Madrid,Maccabi Tel Aviv,80,75,1
"Jan 13, 2017",Panathinaikos Athens,Anadolu Efes Istanbul,92,81,1
"Jan 13, 2017",CSKA Moscow,EA7 Milano,101,64,1
"Jan 13, 2017",Galatasaray,Zalgiris Kaunas,87,79,1
"Jan 19, 2017",FC Barcelona,Anadolu Efes Istanbul,89,78,1
"Jan 19, 2017",EA7 Milano,Galatasaray,92,87,1
"Jan 19, 2017",Fenerbahce BEKO,Panathinaikos Athens,84,63,1
"Jan 19, 2017",CSKA Moscow,Brose Bamberg,85,64,1
"Jan 19, 2017",Maccabi Tel Aviv,Crvena Zvezda Belgrade,67,71,0
"Jan 20, 2017",Zalgiris Kaunas,Real Madrid,59,74,0
"Jan 20, 2017",Olympiacos Piraeus,Baskonia,92,62,1
"Jan 20, 2017",Darussafaka,UNICS Kazan,71,64,1
"Jan 24, 2017",UNICS Kazan,Fenerbahce BEKO,81,86,0
"Jan 24, 2017",Galatasaray,Maccabi Tel Aviv,102,63,1
"Jan 24, 2017",Zalgiris Kaunas,CSKA Moscow,79,74,1
"Jan 24, 2017",Baskonia,Crvena Zvezda Belgrade,69,87,0
"Jan 24, 2017",Panathinaikos Athens,FC Barcelona,71,65,1
"Jan 25, 2017",Brose Bamberg,Real Madrid,89,91,0
"Jan 25, 2017",Anadolu Efes Istanbul,Darussafaka,93,81,1
"Jan 25, 2017",EA7 Milano,Olympiacos Piraeus,99,83,1
"Jan 26, 2017",FC Barcelona,Baskonia,79,93,0
"Jan 26, 2017",Fenerbahce BEKO,Galatasaray,85,80,1
"Jan 26, 2017",Crvena Zvezda Belgrade,Panathinaikos Athens,72,66,1
"Jan 26, 2017",Maccabi Tel Aviv,UNICS Kazan,60,52,1
"Jan 27, 2017",Darussafaka,Zalgiris Kaunas,66,69,0
"Jan 27, 2017",Real Madrid,EA7 Milano,94,89,1
"Jan 27, 2017",Olympiacos Piraeus,Brose Bamberg,83,77,1
"Jan 27, 2017",CSKA Moscow,Anadolu Efes Istanbul,80,77,1
"Feb 2, 2017",UNICS Kazan,Olympiacos Piraeus,75,90,0
"Feb 2, 2017",Zalgiris Kaunas,FC Barcelona,89,85,1
"Feb 2, 2017",EA7 Milano,Darussafaka,89,87,1
"Feb 2, 2017",Brose Bamberg,Maccabi Tel Aviv,90,75,1
"Feb 2, 2017",Fenerbahce BEKO,CSKA Moscow,77,71,1
"Feb 3, 2017",Baskonia,Real Madrid,71,79,0
"Feb 3, 2017",Galatasaray,Panathinaikos Athens,79,84,0
"Feb 3, 2017",Crvena Zvezda Belgrade,Anadolu Efes Istanbul,72,86,0
"Feb 9, 2017",UNICS Kazan,Real Madrid,77,81,0
"Feb 9, 2017",Panathinaikos Athens,Brose Bamberg,81,72,1
"Feb 9, 2017",Anadolu Efes Istanbul,EA7 Milano,90,86,1
"Feb 9, 2017",CSKA Moscow,Crvena Zvezda Belgrade,102,80,1
"Feb 9, 2017",Maccabi Tel Aviv,Baskonia,85,84,1
"Feb 10, 2017",FC Barcelona,Galatasaray,62,69,0
"Feb 10, 2017",Olympiacos Piraeus,Zalgiris Kaunas,73,64,1
"Feb 10, 2017",Darussafaka,Fenerbahce BEKO,72,65,1
"Feb 23, 2017",CSKA Moscow,Maccabi Tel Aviv,93,81,1
"Feb 23, 2017",Fenerbahce BEKO,Olympiacos Piraeus,67,64,1
"Feb 23, 2017",EA7 Milano,FC Barcelona,78,83,0
"Feb 23, 2017",Crvena Zvezda Belgrade,Galatasaray,77,58,1
"Feb 24, 2017",Real Madrid,Darussafaka,101,83,1
"Feb 24, 2017",Panathinaikos Athens,UNICS Kazan,83,82,1
"Feb 24, 2017",Brose Bamberg,Zalgiris Kaunas,86,91,0
"Feb 24, 2017",Anadolu Efes Istanbul,Baskonia,96,85,1
"Mar 2, 2017",Zalgiris Kaunas,Fenerbahce BEKO,67,76,0
"Mar 2, 2017",Baskonia,EA7 Milano,87,74,1
"Mar 2, 2017",Galatasaray,Real Madrid,87,84,1
"Mar 2, 2017",Crvena Zvezda Belgrade,Brose Bamberg,74,60,1
"Mar 2, 2017",Maccabi Tel Aviv,Olympiacos Piraeus,71,82,0
"Mar 3, 2017",FC Barcelona,CSKA Moscow,61,85,0
"Mar 3, 2017",UNICS Kazan,Anadolu Efes Istanbul,92,99,0
"Mar 3, 2017",Darussafaka,Panathinaikos Athens,77,72,1
"Mar 9, 2017",CSKA Moscow,Galatasaray,85,69,1
"Mar 9, 2017",Zalgiris Kaunas,Panathinaikos Athens,64,58,1
"Mar 9, 2017",FC Barcelona,UNICS Kazan,70,62,1
"Mar 9, 2017",Fenerbahce BEKO,Baskonia,74,79,0
"Mar 9, 2017",Maccabi Tel Aviv,EA7 Milano,92,82,1
"Mar 10, 2017",Real Madrid,Crvena Zvezda Belgrade,98,68,1
"Mar 10, 2017",Anadolu Efes Istanbul,Brose Bamberg,68,87,0
"Mar 10, 2017",Olympiacos Piraeus,Darussafaka,81,73,1
"Mar 16, 2017",EA7 Milano,Crvena Zvezda Belgrade,71,78,0
"Mar 16, 2017",Panathinaikos Athens,Real Madrid,88,82,1
"Mar 16, 2017",Brose Bamberg,Fenerbahce BEKO,78,83,0
"Mar 16, 2017",Anadolu Efes Istanbul,Maccabi Tel Aviv,92,87,1
"Mar 17, 2017",UNICS Kazan,Zalgiris Kaunas,80,82,0
"Mar 17, 2017",Baskonia,CSKA Moscow,79,78,1
"Mar 17, 2017",Olympiacos Piraeus,Galatasaray,71,80,0
"Mar 17, 2017",Darussafaka,FC Barcelona,67,56,1
"Mar 21, 2017",Fenerbahce BEKO,Maccabi Tel Aviv,79,81,0
"Mar 21, 2017",Zalgiris Kaunas,Anadolu Efes Istanbul,68,76,0
"Mar 21, 2017",Panathinaikos Athens,EA7 Milano,74,61,1
"Mar 21, 2017",Brose Bamberg,Baskonia,71,96,0
"Mar 22, 2017",Crvena Zvezda Belgrade,Olympiacos Piraeus,64,66,0
"Mar 22, 2017",Galatasaray,UNICS Kazan,75,67,1
"Mar 22, 2017",CSKA Moscow,Darussafaka,95,85,1
"Mar 23, 2017",Baskonia,Panathinaikos Athens,63,72,0
"Mar 23, 2017",Real Madrid,FC Barcelona,85,69,1
"Mar 23, 2017",EA7 Milano,Brose Bamberg,76,84,0
"Mar 23, 2017",Anadolu Efes Istanbul,Fenerbahce BEKO,80,77,1
"Mar 23, 2017",Maccabi Tel Aviv,Zalgiris Kaunas,77,93,0
"Mar 24, 2017",FC Barcelona,Crvena Zvezda Belgrade,67,54,1
"Mar 24, 2017",Olympiacos Piraeus,Real Madrid,73,79,0
"Mar 24, 2017",UNICS Kazan,CSKA Moscow,74,85,0
"Mar 24, 2017",Darussafaka,Galatasaray,73,67,1
"Mar 30, 2017",Anadolu Efes Istanbul,Olympiacos Piraeus,77,69,1
"Mar 30, 2017",FC Barcelona,Maccabi Tel Aviv,76,71,1
"Mar 30, 2017",Brose Bamberg,Darussafaka,97,99,0
"Mar 31, 2017",Zalgiris Kaunas,EA7 Milano,84,88,0
"Mar 31, 2017",Panathinaikos Athens,CSKA Moscow,85,80,1
"Mar 31, 2017",Galatasaray,Baskonia,80,103,0
"Mar 31, 2017",Crvena Zvezda Belgrade,UNICS Kazan,83,65,1
"Mar 31, 2017",Real Madrid,Fenerbahce BEKO,61,56,1
"Apr 6, 2017",Brose Bamberg,Galatasaray,79,84,0
"Apr 6, 2017",Fenerbahce BEKO,FC Barcelona,68,65,1
"Apr 6, 2017",Maccabi Tel Aviv,Panathinaikos Athens,61,81,0
"Apr 6, 2017",Baskonia,Zalgiris Kaunas,79,84,0
"Apr 7, 2017",CSKA Moscow,Olympiacos Piraeus,90,86,1
"Apr 7, 2017",Real Madrid,Anadolu Efes Istanbul,97,80,1
"Apr 7, 2017",EA7 Milano,UNICS Kazan,68,91,0
"Apr 7, 2017",Darussafaka,Crvena Zvezda Belgrade,78,62,1
"Apr 18, 2017",Panathinaikos Athens,Fenerbahce BEKO,58,71,0
"Apr 18, 2017",CSKA Moscow,Baskonia,98,90,1
"Apr 19, 2017",Real Madrid,Darussafaka,83,75,1
"Apr 19, 2017",Olympiacos Piraeus,Anadolu Efes Istanbul,87,72,1
"Apr 20, 2017",Panathinaikos Athens,Fenerbahce BEKO,75,80,0
"Apr 20, 2017",CSKA Moscow,Baskonia,84,82,1
"Apr 21, 2017",Real Madrid,Darussafaka,80,84,0
"Apr 21, 2017",Olympiacos Piraeus,Anadolu Efes Istanbul,71,73,0
"Apr 25, 2017",Fenerbahce BEKO,Panathinaikos Athens,79,61,1
"Apr 25, 2017",Baskonia,CSKA Moscow,88,90,0
"Apr 26, 2017",Anadolu Efes Istanbul,Olympiacos Piraeus,64,60,1
"Apr 26, 2017",Darussafaka,Real Madrid,81,88,0
"Apr 28, 2017",Darussafaka,Real Madrid,78,89,0
"Apr 28, 2017",Anadolu Efes Istanbul,Olympiacos Piraeus,62,74,0
"May 2, 2017",Olympiacos Piraeus,Anadolu Efes Istanbul,87,78,1
"May 19, 2017",CSKA Moscow,Olympiacos Piraeus,78,82,0
"May 19, 2017",Fenerbahce BEKO,Real Madrid,84,75,1
"May 21, 2017",Real Madrid,CSKA Moscow,70,94,0
"May 21, 2017",Fenerbahce BEKO,Olympiacos Piraeus,80,64,1
