Date,Home,Away,Punkte Heim,Punkte Gast,Home_W
"Jan 10, 2025",Segafredo Bologna,Baskonia,76,74,1
"Jan 14, 2025",LDLC ASVEL,Partizan,62,93,0
"Jan 14, 2025",Paris Basketball,Anadolu Efes Istanbul,88,84,1
"Jan 14, 2025",EA7 Milano,ALBA Berlin,100,68,1
"Jan 14, 2025",Baskonia,Olympiacos Piraeus,101,102,0
"Jan 14, 2025",Real Madrid,Maccabi Tel Aviv,116,113,1
"Jan 15, 2025",Zalgiris Kaunas,Segafredo Bologna,77,68,1
"Jan 15, 2025",Crvena Zvezda Belgrade,Fenerbahce BEKO,91,96,0
"Jan 15, 2025",FC Bayern München,AS Monaco,95,94,1
"Jan 15, 2025",FC Barcelona,Panathinaikos Athens,82,73,1
"Jan 16, 2025",LDLC ASVEL,ALBA Berlin,96,89,1
"Jan 16, 2025",Paris Basketball,Maccabi Tel Aviv,96,83,1
"Jan 16, 2025",EA7 Milano,Partizan,70,90,0
"Jan 16, 2025",Real Madrid,Olympiacos Piraeus,86,96,0
"Jan 17, 2025",Fenerbahce BEKO,Zalgiris Kaunas,98,86,1
"Jan 17, 2025",Crvena Zvezda Belgrade,AS Monaco,88,82,1
"Jan 17, 2025",FC Bayern München,Segafredo Bologna,72,82,0
"Jan 17, 2025",Baskonia,Panathinaikos Athens,91,77,1
"Jan 17, 2025",FC Barcelona,Anadolu Efes Istanbul,90,80,1
"Jan 22, 2025",Partizan,Paris Basketball,92,86,1
"Jan 23, 2025",Anadolu Efes Istanbul,EA7 Milano,110,66,1
"Jan 23, 2025",Maccabi Tel Aviv,Crvena Zvezda Belgrade,85,73,1
"Jan 23, 2025",Panathinaikos Athens,Zalgiris Kaunas,89,76,1
"Jan 23, 2025",Segafredo Bologna,AS Monaco,80,86,0
"Jan 23, 2025",Real Madrid,Baskonia,90,89,1
"Jan 24, 2025",LDLC ASVEL,FC Barcelona,100,94,1
"Jan 24, 2025",ALBA Berlin,FC Bayern München,84,99,0
"Jan 24, 2025",Olympiacos Piraeus,Fenerbahce BEKO,77,87,0
"Jan 30, 2025",Zalgiris Kaunas,FC Bayern München,82,97,0
"Jan 30, 2025",Maccabi Tel Aviv,ALBA Berlin,87,93,0
"Jan 30, 2025",Paris Basketball,LDLC ASVEL,91,82,1
"Jan 30, 2025",EA7 Milano,Panathinaikos Athens,87,75,1
"Jan 30, 2025",Baskonia,FC Barcelona,88,86,1
"Jan 31, 2025",Fenerbahce BEKO,Segafredo Bologna,95,81,1
"Jan 31, 2025",AS Monaco,Real Madrid,77,73,1
"Jan 31, 2025",Olympiacos Piraeus,Anadolu Efes Istanbul,92,89,1
"Jan 31, 2025",Partizan,Crvena Zvezda Belgrade,71,73,0
"Feb 4, 2025",Anadolu Efes Istanbul,Real Madrid,79,73,1
"Feb 4, 2025",Zalgiris Kaunas,ALBA Berlin,73,53,1
"Feb 4, 2025",Crvena Zvezda Belgrade,LDLC ASVEL,73,66,1
"Feb 4, 2025",Panathinaikos Athens,Fenerbahce BEKO,91,90,1
"Feb 4, 2025",FC Bayern München,EA7 Milano,87,70,1
"Feb 5, 2025",AS Monaco,Baskonia,92,85,1
"Feb 5, 2025",Segafredo Bologna,Partizan,71,81,0
"Feb 5, 2025",Paris Basketball,Olympiacos Piraeus,73,90,0
"Feb 5, 2025",FC Barcelona,Maccabi Tel Aviv,100,71,1
"Feb 6, 2025",Fenerbahce BEKO,Real Madrid,78,67,1
"Feb 6, 2025",Zalgiris Kaunas,EA7 Milano,87,89,0
"Feb 6, 2025",ALBA Berlin,Crvena Zvezda Belgrade,71,77,0
"Feb 6, 2025",Panathinaikos Athens,Anadolu Efes Istanbul,104,89,1
"Feb 6, 2025",FC Bayern München,LDLC ASVEL,76,67,1
"Feb 7, 2025",AS Monaco,Partizan,69,86,0
"Feb 7, 2025",Segafredo Bologna,Paris Basketball,77,83,0
"Feb 7, 2025",FC Barcelona,Olympiacos Piraeus,88,90,0
"Feb 7, 2025",Baskonia,Maccabi Tel Aviv,89,82,1
"Feb 27, 2025",Crvena Zvezda Belgrade,Zalgiris Kaunas,80,86,0
"Feb 27, 2025",Paris Basketball,FC Bayern München,93,88,1
"Feb 27, 2025",EA7 Milano,AS Monaco,86,80,1
"Feb 27, 2025",Real Madrid,FC Barcelona,96,91,1
"Feb 27, 2025",Maccabi Tel Aviv,Fenerbahce BEKO,94,76,1
"Feb 28, 2025",Anadolu Efes Istanbul,ALBA Berlin,98,73,1
"Feb 28, 2025",Segafredo Bologna,Olympiacos Piraeus,70,92,0
"Feb 28, 2025",Partizan,Baskonia,86,73,1
"Feb 28, 2025",LDLC ASVEL,Panathinaikos Athens,93,96,0
"Mar 3, 2025",Paris Basketball,Fenerbahce BEKO,83,87,0
"Mar 5, 2025",Paris Basketball,AS Monaco,79,91,0
"Mar 6, 2025",FC Bayern München,Crvena Zvezda Belgrade,100,82,1
"Mar 6, 2025",EA7 Milano,Fenerbahce BEKO,76,100,0
"Mar 6, 2025",Baskonia,Zalgiris Kaunas,66,65,1
"Mar 6, 2025",Panathinaikos Athens,Real Madrid,85,70,1
"Mar 7, 2025",Anadolu Efes Istanbul,Segafredo Bologna,89,68,1
"Mar 7, 2025",LDLC ASVEL,Maccabi Tel Aviv,95,102,0
"Mar 7, 2025",Olympiacos Piraeus,Partizan,82,70,1
"Mar 7, 2025",ALBA Berlin,FC Barcelona,85,99,0
"Mar 13, 2025",Fenerbahce BEKO,LDLC ASVEL,92,82,1
"Mar 13, 2025",Zalgiris Kaunas,Paris Basketball,83,81,1
"Mar 13, 2025",Crvena Zvezda Belgrade,EA7 Milano,80,82,0
"Mar 13, 2025",ALBA Berlin,Baskonia,97,90,1
"Mar 13, 2025",Maccabi Tel Aviv,AS Monaco,91,88,1
"Mar 13, 2025",Segafredo Bologna,Real Madrid,67,80,0
"Mar 14, 2025",Olympiacos Piraeus,Panathinaikos Athens,76,74,1
"Mar 14, 2025",FC Bayern München,Anadolu Efes Istanbul,92,97,0
"Mar 14, 2025",FC Barcelona,Partizan,87,80,1
"Mar 18, 2025",Paris Basketball,EA7 Milano,92,79,1
"Mar 20, 2025",AS Monaco,Fenerbahce BEKO,91,82,1
"Mar 20, 2025",Olympiacos Piraeus,Crvena Zvezda Belgrade,73,81,0
"Mar 20, 2025",Maccabi Tel Aviv,Segafredo Bologna,77,67,1
"Mar 20, 2025",Baskonia,FC Bayern München,112,89,1
"Mar 20, 2025",Real Madrid,LDLC ASVEL,81,70,1
"Mar 21, 2025",Panathinaikos Athens,ALBA Berlin,91,81,1
"Mar 21, 2025",FC Barcelona,Zalgiris Kaunas,82,70,1
"Mar 21, 2025",Partizan,Anadolu Efes Istanbul,65,97,0
"Mar 25, 2025",Fenerbahce BEKO,Paris Basketball,101,100,1
"Mar 25, 2025",AS Monaco,Zalgiris Kaunas,96,86,1
"Mar 25, 2025",FC Barcelona,FC Bayern München,101,102,0
"Mar 25, 2025",Real Madrid,EA7 Milano,96,89,1
"Mar 25, 2025",Partizan,ALBA Berlin,85,71,1
"Mar 25, 2025",LDLC ASVEL,Olympiacos Piraeus,81,70,1
"Mar 26, 2025",Anadolu Efes Istanbul,Baskonia,92,76,1
"Mar 26, 2025",Crvena Zvezda Belgrade,Segafredo Bologna,88,52,1
"Mar 26, 2025",Maccabi Tel Aviv,Panathinaikos Athens,92,99,0
"Mar 27, 2025",LDLC ASVEL,Zalgiris Kaunas,88,79,1
"Mar 27, 2025",Olympiacos Piraeus,AS Monaco,77,80,0
"Mar 27, 2025",FC Bayern München,Partizan,89,74,1
"Mar 27, 2025",EA7 Milano,FC Barcelona,88,98,0
"Mar 28, 2025",Anadolu Efes Istanbul,Maccabi Tel Aviv,90,88,1
"Mar 28, 2025",Fenerbahce BEKO,Baskonia,82,77,1
"Mar 28, 2025",Crvena Zvezda Belgrade,Real Madrid,72,78,0
"Mar 28, 2025",ALBA Berlin,Segafredo Bologna,64,108,0
"Mar 28, 2025",Panathinaikos Athens,Paris Basketball,98,101,0
"Apr 2, 2025",Fenerbahce BEKO,FC Barcelona,75,83,0
"Apr 3, 2025",Zalgiris Kaunas,Partizan,70,66,1
"Apr 3, 2025",AS Monaco,Panathinaikos Athens,76,88,0
"Apr 3, 2025",Maccabi Tel Aviv,FC Bayern München,93,90,1
"Apr 3, 2025",Real Madrid,Paris Basketball,105,104,1
"Apr 4, 2025",Crvena Zvezda Belgrade,Anadolu Efes Istanbul,96,97,0
"Apr 4, 2025",ALBA Berlin,Olympiacos Piraeus,92,100,0
"Apr 4, 2025",Segafredo Bologna,EA7 Milano,90,70,1
"Apr 4, 2025",Baskonia,LDLC ASVEL,111,75,1
"Apr 10, 2025",FC Bayern München,Fenerbahce BEKO,77,89,0
"Apr 10, 2025",LDLC ASVEL,AS Monaco,78,83,0
"Apr 10, 2025",Olympiacos Piraeus,Maccabi Tel Aviv,99,93,1
"Apr 10, 2025",Partizan,Real Madrid,89,91,0
"Apr 10, 2025",EA7 Milano,Baskonia,111,89,1
"Apr 10, 2025",Paris Basketball,ALBA Berlin,72,63,1
"Apr 11, 2025",Anadolu Efes Istanbul,Zalgiris Kaunas,87,77,1
"Apr 11, 2025",Panathinaikos Athens,Crvena Zvezda Belgrade,111,104,1
"Apr 11, 2025",FC Barcelona,Segafredo Bologna,91,87,1
"Apr 15, 2025",FC Bayern München,Crvena Zvezda Belgrade,97,93,1
"Apr 15, 2025",Real Madrid,Paris Basketball,73,81,0
"Apr 18, 2025",Real Madrid,FC Bayern München,93,71,1
"Apr 22, 2025",Fenerbahce BEKO,Paris Basketball,83,78,1
"Apr 22, 2025",Panathinaikos Athens,Anadolu Efes Istanbul,87,83,1
"Apr 23, 2025",AS Monaco,FC Barcelona,97,80,1
"Apr 23, 2025",Olympiacos Piraeus,Real Madrid,84,72,1
"Apr 24, 2025",Fenerbahce BEKO,Paris Basketball,89,72,1
"Apr 24, 2025",Panathinaikos Athens,Anadolu Efes Istanbul,76,79,0
"Apr 25, 2025",AS Monaco,FC Barcelona,92,79,1
"Apr 25, 2025",Olympiacos Piraeus,Real Madrid,77,71,1
"Apr 29, 2025",Paris Basketball,Fenerbahce BEKO,88,98,0
"Apr 29, 2025",Real Madrid,Olympiacos Piraeus,80,72,1
"Apr 30, 2025",FC Barcelona,AS Monaco,100,89,1
"Apr 30, 2025",Anadolu Efes Istanbul,Panathinaikos Athens,77,81,0
"May 1, 2025",Real Madrid,Olympiacos Piraeus,84,86,0
"May 2, 2025",Anadolu Efes Istanbul,Panathinaikos Athens,85,82,1
"May 2, 2025",FC Barcelona,AS Monaco,79,72,1
"May 6, 2025",AS Monaco,FC Barcelona,85,84,1
"May 6, 2025",Panathinaikos Athens,Anadolu Efes Istanbul,75,67,1
"May 23, 2025",Fenerbahce BEKO,Panathinaikos Athens,82,76,1
"May 23, 2025",Olympiacos Piraeus,AS Monaco,68,78,0
"May 25, 2025",Olympiacos Piraeus,Panathinaikos Athens,97,93,1
"May 25, 2025",AS Monaco,Fenerbahce BEKO,70,81,0
