Date,Home,Away,Punkte Heim,Punkte Gast,Home_W
"Nov 21, 2007",CSKA Moscow,Zalgiris Kaunas,78,70,1
"Nov 21, 2007",Olympiacos Piraeus,Asseco Arka Gdynia,109,65,1
"Nov 21, 2007",Ducato Siena,La Fortezza Bologna,80,69,1
"Nov 21, 2007",Petrol Olimpjia,Vitoria,78,92,0
"Nov 21, 2007",Rytas Vilnius,Anadolu Efes Istanbul,70,77,0
"Nov 21, 2007",Partizan,Calze Pompea Roma,91,86,1
"Nov 21, 2007",Chorale Roanne,Panathinaikos Athens,83,123,0
"Nov 22, 2007",Maccabi Tel Aviv,Cibona Zagreb,80,74,1
"Nov 22, 2007",Le Mans,Unicaja Malaga,74,83,0
"Nov 22, 2007",Aris BC,Armani Jeans Milano,70,77,0
"Nov 22, 2007",Fenerbahce BEKO,Brose Bamberg,79,77,1
"Nov 22, 2007",Barcelona,Real Madrid,73,62,1
"Nov 28, 2007",Asseco Arka Gdynia,Ducato Siena,59,84,0
"Nov 28, 2007",Cibona Zagreb,Le Mans,91,71,1
"Nov 28, 2007",Calze Pompea Roma,Barcelona,65,74,0
"Nov 28, 2007",Brose Bamberg,Partizan,78,62,1
"Nov 28, 2007",Aris BC,Anadolu Efes Istanbul,67,64,1
"Nov 28, 2007",Unicaja Malaga,Rytas Vilnius,71,69,1
"Nov 29, 2007",Vitoria,CSKA Moscow,76,85,0
"Nov 29, 2007",La Fortezza Bologna,Petrol Olimpjia,101,91,1
"Nov 29, 2007",Armani Jeans Milano,Maccabi Tel Aviv,81,82,0
"Nov 29, 2007",Fenerbahce BEKO,Panathinaikos Athens,64,83,0
"Nov 29, 2007",Olympiacos Piraeus,Zalgiris Kaunas,90,74,1
"Nov 29, 2007",Real Madrid,Chorale Roanne,104,73,1
"Dec 5, 2007",CSKA Moscow,La Fortezza Bologna,79,53,1
"Dec 5, 2007",Ducato Siena,Olympiacos Piraeus,86,84,1
"Dec 5, 2007",Rytas Vilnius,Cibona Zagreb,93,59,1
"Dec 5, 2007",Anadolu Efes Istanbul,Unicaja Malaga,91,75,1
"Dec 5, 2007",Chorale Roanne,Calze Pompea Roma,104,85,1
"Dec 5, 2007",Partizan,Fenerbahce BEKO,72,76,0
"Dec 5, 2007",Barcelona,Brose Bamberg,80,58,1
"Dec 6, 2007",Zalgiris Kaunas,Vitoria,95,92,1
"Dec 6, 2007",Petrol Olimpjia,Asseco Arka Gdynia,68,49,1
"Dec 6, 2007",Maccabi Tel Aviv,Aris BC,85,70,1
"Dec 6, 2007",Le Mans,Armani Jeans Milano,63,71,0
"Dec 6, 2007",Panathinaikos Athens,Real Madrid,92,85,1
"Dec 12, 2007",CSKA Moscow,Asseco Arka Gdynia,99,67,1
"Dec 12, 2007",Vitoria,Olympiacos Piraeus,75,64,1
"Dec 12, 2007",Anadolu Efes Istanbul,Cibona Zagreb,100,74,1
"Dec 12, 2007",Rytas Vilnius,Armani Jeans Milano,75,62,1
"Dec 12, 2007",Unicaja Malaga,Aris BC,73,52,1
"Dec 12, 2007",Chorale Roanne,Brose Bamberg,84,81,1
"Dec 13, 2007",Zalgiris Kaunas,La Fortezza Bologna,102,82,1
"Dec 13, 2007",Petrol Olimpjia,Ducato Siena,80,86,0
"Dec 13, 2007",Le Mans,Maccabi Tel Aviv,91,99,0
"Dec 13, 2007",Calze Pompea Roma,Panathinaikos Athens,85,67,1
"Dec 13, 2007",Barcelona,Partizan,95,69,1
"Dec 13, 2007",Real Madrid,Fenerbahce BEKO,87,77,1
"Dec 19, 2007",Olympiacos Piraeus,Petrol Olimpjia,113,80,1
"Dec 19, 2007",Asseco Arka Gdynia,Zalgiris Kaunas,80,85,0
"Dec 19, 2007",Ducato Siena,CSKA Moscow,66,69,0
"Dec 19, 2007",Armani Jeans Milano,Anadolu Efes Istanbul,73,76,0
"Dec 19, 2007",Brose Bamberg,Panathinaikos Athens,58,72,0
"Dec 19, 2007",Partizan,Chorale Roanne,82,76,1
"Dec 20, 2007",La Fortezza Bologna,Vitoria,69,85,0
"Dec 20, 2007",Cibona Zagreb,Unicaja Malaga,62,76,0
"Dec 20, 2007",Maccabi Tel Aviv,Rytas Vilnius,82,87,0
"Dec 20, 2007",Aris BC,Le Mans,93,74,1
"Dec 20, 2007",Fenerbahce BEKO,Barcelona,78,85,0
"Dec 20, 2007",Calze Pompea Roma,Real Madrid,69,64,1
"Jan 2, 2008",CSKA Moscow,Petrol Olimpjia,74,57,1
"Jan 2, 2008",Unicaja Malaga,Armani Jeans Milano,89,70,1
"Jan 2, 2008",Panathinaikos Athens,Partizan,67,66,1
"Jan 2, 2008",Chorale Roanne,Barcelona,79,89,0
"Jan 3, 2008",Zalgiris Kaunas,Ducato Siena,75,69,1
"Jan 3, 2008",Vitoria,Asseco Arka Gdynia,98,74,1
"Jan 3, 2008",La Fortezza Bologna,Olympiacos Piraeus,80,91,0
"Jan 3, 2008",Rytas Vilnius,Le Mans,85,50,1
"Jan 3, 2008",Cibona Zagreb,Aris BC,76,83,0
"Jan 3, 2008",Anadolu Efes Istanbul,Maccabi Tel Aviv,68,83,0
"Jan 3, 2008",Calze Pompea Roma,Fenerbahce BEKO,63,84,0
"Jan 3, 2008",Real Madrid,Brose Bamberg,93,57,1
"Jan 9, 2008",Ducato Siena,Vitoria,83,71,1
"Jan 9, 2008",Aris BC,Rytas Vilnius,69,72,0
"Jan 9, 2008",Armani Jeans Milano,Cibona Zagreb,63,72,0
"Jan 9, 2008",Fenerbahce BEKO,Chorale Roanne,81,68,1
"Jan 9, 2008",Brose Bamberg,Calze Pompea Roma,59,73,0
"Jan 10, 2008",Asseco Arka Gdynia,La Fortezza Bologna,79,59,1
"Jan 10, 2008",Olympiacos Piraeus,CSKA Moscow,71,67,1
"Jan 10, 2008",Petrol Olimpjia,Zalgiris Kaunas,74,83,0
"Jan 10, 2008",Maccabi Tel Aviv,Unicaja Malaga,87,68,1
"Jan 10, 2008",Barcelona,Panathinaikos Athens,55,56,0
"Jan 10, 2008",Le Mans,Anadolu Efes Istanbul,84,91,0
"Jan 10, 2008",Partizan,Real Madrid,72,80,0
"Jan 16, 2008",Anadolu Efes Istanbul,Rytas Vilnius,90,84,1
"Jan 16, 2008",Armani Jeans Milano,Aris BC,77,69,1
"Jan 16, 2008",Unicaja Malaga,Le Mans,87,68,1
"Jan 16, 2008",Calze Pompea Roma,Partizan,88,87,1
"Jan 17, 2008",Zalgiris Kaunas,CSKA Moscow,60,88,0
"Jan 17, 2008",Asseco Arka Gdynia,Olympiacos Piraeus,63,59,1
"Jan 17, 2008",La Fortezza Bologna,Ducato Siena,64,77,0
"Jan 17, 2008",Vitoria,Petrol Olimpjia,89,74,1
"Jan 17, 2008",Cibona Zagreb,Maccabi Tel Aviv,76,81,0
"Jan 17, 2008",Panathinaikos Athens,Chorale Roanne,102,78,1
"Jan 17, 2008",Brose Bamberg,Fenerbahce BEKO,81,73,1
"Jan 17, 2008",Real Madrid,Barcelona,82,79,1
"Jan 23, 2008",CSKA Moscow,Vitoria,70,62,1
"Jan 23, 2008",Ducato Siena,Asseco Arka Gdynia,87,64,1
"Jan 23, 2008",Anadolu Efes Istanbul,Aris BC,74,84,0
"Jan 23, 2008",Rytas Vilnius,Unicaja Malaga,71,63,1
"Jan 23, 2008",Barcelona,Calze Pompea Roma,75,77,0
"Jan 23, 2008",Le Mans,Cibona Zagreb,100,87,1
"Jan 24, 2008",Zalgiris Kaunas,Olympiacos Piraeus,88,75,1
"Jan 24, 2008",Petrol Olimpjia,La Fortezza Bologna,75,60,1
"Jan 24, 2008",Maccabi Tel Aviv,Armani Jeans Milano,91,76,1
"Jan 24, 2008",Panathinaikos Athens,Fenerbahce BEKO,88,68,1
"Jan 24, 2008",Chorale Roanne,Real Madrid,68,82,0
"Jan 24, 2008",Partizan,Brose Bamberg,85,37,1
"Jan 30, 2008",La Fortezza Bologna,CSKA Moscow,68,92,0
"Jan 30, 2008",Asseco Arka Gdynia,Petrol Olimpjia,79,68,1
"Jan 30, 2008",Olympiacos Piraeus,Ducato Siena,73,80,0
"Jan 30, 2008",Vitoria,Zalgiris Kaunas,84,66,1
"Jan 31, 2008",Unicaja Malaga,Anadolu Efes Istanbul,87,77,1
"Jan 31, 2008",Armani Jeans Milano,Le Mans,63,83,0
"Jan 31, 2008",Cibona Zagreb,Rytas Vilnius,79,86,0
"Jan 31, 2008",Brose Bamberg,Barcelona,65,69,0
"Jan 31, 2008",Fenerbahce BEKO,Partizan,86,91,0
"Jan 31, 2008",Calze Pompea Roma,Chorale Roanne,67,74,0
"Jan 31, 2008",Real Madrid,Panathinaikos Athens,95,87,1
"Jan 31, 2008",Aris BC,Maccabi Tel Aviv,94,101,0
"Feb 13, 2008",Anadolu Efes Istanbul,Panathinaikos Athens,74,64,1
"Feb 13, 2008",CSKA Moscow,Calze Pompea Roma,72,71,1
"Feb 13, 2008",Rytas Vilnius,Vitoria,81,84,0
"Feb 13, 2008",Aris BC,Fenerbahce BEKO,88,96,0
"Feb 13, 2008",Ducato Siena,Partizan,71,54,1
"Feb 13, 2008",Barcelona,Unicaja Malaga,64,62,1
"Feb 13, 2008",Olympiacos Piraeus,Maccabi Tel Aviv,67,75,0
"Feb 14, 2008",Real Madrid,Zalgiris Kaunas,88,85,1
"Feb 20, 2008",Rytas Vilnius,Aris BC,89,74,1
"Feb 20, 2008",Zalgiris Kaunas,Maccabi Tel Aviv,101,82,1
"Feb 20, 2008",Calze Pompea Roma,Unicaja Malaga,75,67,1
"Feb 20, 2008",CSKA Moscow,Barcelona,72,55,1
"Feb 20, 2008",Vitoria,Fenerbahce BEKO,103,84,1
"Feb 20, 2008",Anadolu Efes Istanbul,Ducato Siena,76,79,0
"Feb 20, 2008",Panathinaikos Athens,Partizan,67,65,1
"Feb 21, 2008",Real Madrid,Olympiacos Piraeus,80,70,1
"Feb 27, 2008",Ducato Siena,Panathinaikos Athens,84,75,1
"Feb 27, 2008",Partizan,Anadolu Efes Istanbul,78,65,1
"Feb 27, 2008",Aris BC,Vitoria,69,87,0
"Feb 27, 2008",Barcelona,Calze Pompea Roma,86,57,1
"Feb 27, 2008",Unicaja Malaga,CSKA Moscow,72,67,1
"Feb 27, 2008",Fenerbahce BEKO,Rytas Vilnius,95,91,1
"Feb 27, 2008",Olympiacos Piraeus,Zalgiris Kaunas,86,84,1
"Feb 28, 2008",Maccabi Tel Aviv,Real Madrid,94,75,1
"Mar 5, 2008",Vitoria,Rytas Vilnius,87,84,1
"Mar 5, 2008",Fenerbahce BEKO,Aris BC,59,60,0
"Mar 5, 2008",Partizan,Ducato Siena,78,75,1
"Mar 5, 2008",Unicaja Malaga,Barcelona,62,61,1
"Mar 6, 2008",Panathinaikos Athens,Anadolu Efes Istanbul,74,65,1
"Mar 6, 2008",Calze Pompea Roma,CSKA Moscow,54,82,0
"Mar 6, 2008",Maccabi Tel Aviv,Olympiacos Piraeus,82,87,0
"Mar 6, 2008",Zalgiris Kaunas,Real Madrid,69,83,0
"Mar 12, 2008",Rytas Vilnius,Fenerbahce BEKO,87,84,1
"Mar 12, 2008",CSKA Moscow,Unicaja Malaga,93,70,1
"Mar 12, 2008",Calze Pompea Roma,Barcelona,68,63,1
"Mar 12, 2008",Vitoria,Aris BC,90,74,1
"Mar 13, 2008",Panathinaikos Athens,Ducato Siena,77,76,1
"Mar 13, 2008",Anadolu Efes Istanbul,Partizan,79,83,0
"Mar 13, 2008",Zalgiris Kaunas,Olympiacos Piraeus,52,61,0
"Mar 13, 2008",Real Madrid,Maccabi Tel Aviv,100,103,0
"Mar 19, 2008",Partizan,Panathinaikos Athens,82,73,1
"Mar 19, 2008",Ducato Siena,Anadolu Efes Istanbul,80,67,1
"Mar 19, 2008",Fenerbahce BEKO,Vitoria,75,59,1
"Mar 19, 2008",Aris BC,Rytas Vilnius,83,74,1
"Mar 20, 2008",Maccabi Tel Aviv,Zalgiris Kaunas,80,66,1
"Mar 20, 2008",Unicaja Malaga,Calze Pompea Roma,79,58,1
"Mar 20, 2008",Barcelona,CSKA Moscow,64,62,1
"Mar 20, 2008",Olympiacos Piraeus,Real Madrid,72,63,1
"Apr 1, 2008",CSKA Moscow,Olympiacos Piraeus,74,76,0
"Apr 1, 2008",Maccabi Tel Aviv,Barcelona,81,75,1
"Apr 1, 2008",Ducato Siena,Fenerbahce BEKO,73,66,1
"Apr 1, 2008",Vitoria,Partizan,74,66,1
"Apr 3, 2008",Olympiacos Piraeus,CSKA Moscow,73,83,0
"Apr 3, 2008",Barcelona,Maccabi Tel Aviv,83,74,1
"Apr 3, 2008",Fenerbahce BEKO,Ducato Siena,65,86,0
"Apr 3, 2008",Partizan,Vitoria,76,55,1
"Apr 9, 2008",CSKA Moscow,Olympiacos Piraeus,81,56,1
"Apr 10, 2008",Maccabi Tel Aviv,Barcelona,88,75,1
"Apr 10, 2008",Vitoria,Partizan,85,68,1
"May 2, 2008",Ducato Siena,Maccabi Tel Aviv,85,92,0
"May 2, 2008",Vitoria,CSKA Moscow,79,83,0
"May 4, 2008",Maccabi Tel Aviv,CSKA Moscow,77,91,0
"May 5, 2008",Ducato Siena,Vitoria,97,93,1
