Date,Home,Away,Punkte Heim,Punkte Gast,Home_W
"Feb 5, 2016",Olympiacos Piraeus,Khimki Moscow Region,89,77,1
"Feb 5, 2016",Zalgiris Kaunas,CSKA Moscow,59,94,0
"Feb 11, 2016",Khimki Moscow Region,Real Madrid,82,93,0
"Feb 11, 2016",Vitoria,Brose Bamberg,90,64,1
"Feb 11, 2016",Fenerbahce BEKO,Unicaja Malaga,80,59,1
"Feb 11, 2016",Crvena Zvezda Belgrade,Cedevita Zagreb,94,74,1
"Feb 12, 2016",FC Barcelona,Zalgiris Kaunas,92,86,1
"Feb 12, 2016",Panathinaikos Athens,Anadolu Efes Istanbul,83,78,1
"Feb 12, 2016",CSKA Moscow,Olympiacos Piraeus,92,85,1
"Feb 12, 2016",Lokomotiv Kuban,Darussafaka,82,58,1
"Feb 25, 2016",Vitoria,Zalgiris Kaunas,71,65,1
"Feb 25, 2016",Brose Bamberg,Real Madrid,86,90,0
"Feb 25, 2016",Darussafaka,Unicaja Malaga,78,55,1
"Feb 25, 2016",CSKA Moscow,Khimki Moscow Region,108,98,1
"Feb 25, 2016",Lokomotiv Kuban,Cedevita Zagreb,87,63,1
"Feb 25, 2016",Panathinaikos Athens,Fenerbahce BEKO,76,71,1
"Feb 26, 2016",FC Barcelona,Olympiacos Piraeus,82,66,1
"Feb 26, 2016",Crvena Zvezda Belgrade,Anadolu Efes Istanbul,91,82,1
"Mar 2, 2016",Real Madrid,CSKA Moscow,87,96,0
"Mar 3, 2016",Unicaja Malaga,Panathinaikos Athens,58,76,0
"Mar 3, 2016",Anadolu Efes Istanbul,Lokomotiv Kuban,61,76,0
"Mar 3, 2016",Khimki Moscow Region,FC Barcelona,75,61,1
"Mar 3, 2016",Cedevita Zagreb,Darussafaka,77,83,0
"Mar 4, 2016",Fenerbahce BEKO,Crvena Zvezda Belgrade,72,65,1
"Mar 4, 2016",Olympiacos Piraeus,Vitoria,82,68,1
"Mar 4, 2016",Zalgiris Kaunas,Brose Bamberg,75,73,1
"Mar 10, 2016",Lokomotiv Kuban,Fenerbahce BEKO,52,55,0
"Mar 10, 2016",Vitoria,Khimki Moscow Region,98,83,1
"Mar 10, 2016",Brose Bamberg,Olympiacos Piraeus,72,71,1
"Mar 10, 2016",Cedevita Zagreb,Unicaja Malaga,78,91,0
"Mar 11, 2016",Darussafaka,Anadolu Efes Istanbul,68,72,0
"Mar 11, 2016",Crvena Zvezda Belgrade,Panathinaikos Athens,69,67,1
"Mar 11, 2016",Zalgiris Kaunas,Real Madrid,75,90,0
"Mar 11, 2016",FC Barcelona,CSKA Moscow,100,98,1
"Mar 17, 2016",Fenerbahce BEKO,Darussafaka,77,69,1
"Mar 17, 2016",FC Barcelona,Real Madrid,72,65,1
"Mar 17, 2016",Panathinaikos Athens,Lokomotiv Kuban,84,79,1
"Mar 17, 2016",Brose Bamberg,Khimki Moscow Region,84,79,1
"Mar 17, 2016",CSKA Moscow,Vitoria,90,78,1
"Mar 18, 2016",Unicaja Malaga,Crvena Zvezda Belgrade,72,78,0
"Mar 18, 2016",Olympiacos Piraeus,Zalgiris Kaunas,74,59,1
"Mar 18, 2016",Anadolu Efes Istanbul,Cedevita Zagreb,80,76,1
"Mar 23, 2016",Vitoria,FC Barcelona,75,71,1
"Mar 24, 2016",Brose Bamberg,CSKA Moscow,91,83,1
"Mar 24, 2016",Darussafaka,Panathinaikos Athens,84,86,0
"Mar 24, 2016",Lokomotiv Kuban,Crvena Zvezda Belgrade,86,62,1
"Mar 25, 2016",Cedevita Zagreb,Fenerbahce BEKO,89,59,1
"Mar 25, 2016",Olympiacos Piraeus,Real Madrid,99,84,1
"Mar 25, 2016",Anadolu Efes Istanbul,Unicaja Malaga,87,67,1
"Mar 25, 2016",Zalgiris Kaunas,Khimki Moscow Region,71,76,0
"Mar 31, 2016",Crvena Zvezda Belgrade,Darussafaka,61,80,0
"Mar 31, 2016",FC Barcelona,Brose Bamberg,75,57,1
"Mar 31, 2016",Khimki Moscow Region,Olympiacos Piraeus,98,66,1
"Mar 31, 2016",Lokomotiv Kuban,Unicaja Malaga,81,60,1
"Apr 1, 2016",Fenerbahce BEKO,Anadolu Efes Istanbul,90,86,1
"Apr 1, 2016",Vitoria,Real Madrid,89,88,1
"Apr 1, 2016",Panathinaikos Athens,Cedevita Zagreb,76,60,1
"Apr 1, 2016",CSKA Moscow,Zalgiris Kaunas,100,86,1
"Apr 7, 2016",Real Madrid,Khimki Moscow Region,83,70,1
"Apr 7, 2016",Brose Bamberg,Vitoria,89,69,1
"Apr 7, 2016",Anadolu Efes Istanbul,Panathinaikos Athens,91,86,1
"Apr 7, 2016",Zalgiris Kaunas,FC Barcelona,59,66,0
"Apr 8, 2016",Olympiacos Piraeus,CSKA Moscow,96,99,0
"Apr 8, 2016",Darussafaka,Lokomotiv Kuban,87,86,1
"Apr 8, 2016",Cedevita Zagreb,Crvena Zvezda Belgrade,83,62,1
"Apr 8, 2016",Unicaja Malaga,Fenerbahce BEKO,71,67,1
"Apr 12, 2016",Fenerbahce BEKO,Real Madrid,75,69,1
"Apr 12, 2016",CSKA Moscow,Crvena Zvezda Belgrade,84,74,1
"Apr 13, 2016",Vitoria,Panathinaikos Athens,84,68,1
"Apr 13, 2016",Lokomotiv Kuban,FC Barcelona,66,61,1
"Apr 14, 2016",Fenerbahce BEKO,Real Madrid,100,78,1
"Apr 14, 2016",CSKA Moscow,Crvena Zvezda Belgrade,77,76,1
"Apr 15, 2016",Vitoria,Panathinaikos Athens,82,78,1
"Apr 15, 2016",Lokomotiv Kuban,FC Barcelona,66,92,0
"Apr 18, 2016",Crvena Zvezda Belgrade,CSKA Moscow,71,78,0
"Apr 19, 2016",FC Barcelona,Lokomotiv Kuban,82,70,1
"Apr 19, 2016",Panathinaikos Athens,Vitoria,75,84,0
"Apr 19, 2016",Real Madrid,Fenerbahce BEKO,63,75,0
"Apr 21, 2016",FC Barcelona,Lokomotiv Kuban,80,92,0
"Apr 26, 2016",Lokomotiv Kuban,FC Barcelona,81,67,1
"May 13, 2016",CSKA Moscow,Lokomotiv Kuban,88,81,1
"May 13, 2016",Fenerbahce BEKO,Vitoria,88,77,1
"May 15, 2016",Vitoria,Lokomotiv Kuban,75,85,0
"May 15, 2016",Fenerbahce BEKO,CSKA Moscow,96,101,0
